paper_id,zotero_key,item_type,title,pub_year,doi,url,author_list,n_authors
wls_zotero_C8TBH6GB,C8TBH6GB,thesis,Sibling Fertility: From Family of Orientation to Family of Procreation,1983,NA,NA,Clarridge BR,1
wls_zotero_33KYQW3T,33KYQW3T,journalArticle,Sibling analysis of adolescent intelligence and chronic diseases in older adulthood,2011,10.1016/j.annepidem.2011.01.008,NA,Jokela M|Batty GD|Deary IJ|Silventoinen K|Kivimaki M,5
wls_zotero_HQTCYGTA,HQTCYGTA,journalArticle,Sharing data: Some examples,2018,10.1177/2057150x18762025,NA,Hauser RM,1
wls_zotero_4HLYEIAD,4HLYEIAD,journalArticle,Sexual satisfaction in the seventh decade of life,2008,10.1080/00926230802156251,NA,DeLamater J|Hyde JS|Fong MC,3
wls_zotero_FLZZQ2TK,FLZZQ2TK,journalArticle,Sibling support exchange in late adulthood moderates the long-term impact of childhood neglect on psychological outcomes,2023,10.1080/13607863.2023.2208082,NA,Homan KJ|Kong J,2
wls_zotero_8I8IS44N,8I8IS44N,journalArticle,Sexuality and gender identity,1998,NA,NA,Morales AT,1
wls_zotero_VSIIT2T8,VSIIT2T8,journalArticle,Sexual Stratification - Differences in Power in the Work Setting,1979,Doi 10.2307/2577787,NA,Wolf WC|Fligstein ND,2
wls_zotero_FUH6HTRW,FUH6HTRW,journalArticle,Sex Structure of Occupations and Job Mobility,1978,Doi 10.2307/2577221,NA,Wolf WC|Rosenfeld R,2
wls_zotero_F2N4EBGA,F2N4EBGA,journalArticle,Sex Similarities in Occupational Status Attainment: Are the Results Due to the Restriction of the Sample to Employed Women?,1978,NA,NA,Fligstein ND|Wolf WC,2
wls_zotero_9QUIVKSP,9QUIVKSP,thesis,Sex Differences in the Process of Stratification,1983,NA,NA,Tsai SL,1
wls_zotero_YJQ5GMKY,YJQ5GMKY,thesis,Sex and Sickness: Gender and Socioeconomic Inequalities in Adult Health,2001,NA,NA,Shinberg DS,1
wls_zotero_7NKTWK9Q,7NKTWK9Q,journalArticle,Sex and Authority in the Work Place: The Causes of Sexual Inequality,1979,NA,NA,Wolf WC|Fligstein ND,2
wls_zotero_Q7B78VNX,Q7B78VNX,journalArticle,Sexual and Marital Satisfaction in Older Adulthood: Effects of Childhood and Adulthood Violence Exposure,2022,10.1093/geront/gnac126,NA,Kong J|Easton SD|Zhang Y,3
wls_zotero_IBK9MXHT,IBK9MXHT,journalArticle,"Sex, Schooling, and Occupational-Status",1980,Doi 10.1086/227281,NA,Sewell WH|Hauser RM|Wolf WC,3
wls_zotero_QESVP6VB,QESVP6VB,journalArticle,Sex differentials in biological risk factors for chronic disease: estimates from population-based surveys,2004,10.1089/154099904323087088,NA,Goldman N|Weinstein M|Cornman J|Singer B|Seeman T|Chang MC,6
wls_zotero_FMQXBPC5,FMQXBPC5,journalArticle,Sex Differences in Intergenerational Income Transmission and Educational Attainment: Testing the Trivers-Willard Hypothesis,2017,10.3389/fpsyg.2017.01879,NA,Pink KE|Schaman A|Fieder M,3
wls_zotero_DFRLKPEG,DFRLKPEG,journalArticle,Selection and Context as Factors Affecting the Probability of Graduation from College,1970,NA,NA,Wegner EL|Sewell WH,2
wls_zotero_W6GITIJT,W6GITIJT,preprint,"Schooling, Family Background, and Adoption: Is It Nature or Is It Nurture?",2001,NA,NA,Plug E|Vijverberg W,2
wls_zotero_YLXSJTZG,YLXSJTZG,journalArticle,"Schooling, family background, and adoption: Is it nature or is it nurture?",2003,Doi 10.1086/374185,NA,Plug E|Vijverberg W,2
wls_zotero_U6WURFZZ,U6WURFZZ,journalArticle,Separating Measured Genetic and Environmental Effects: Evidence Linking Parental Genotype and Adopted Child Outcomes,2020,10.1007/s10519-020-10000-4,NA,Domingue BW|Fletcher J,2
wls_zotero_7E6B6P64,7E6B6P64,journalArticle,"Sense of purpose in life and concurrent loneliness and risk of incident loneliness: An individual-participant meta-analysis of 135,227 individuals from 36 cohorts",2022,10.1016/j.jad.2022.04.084,NA,Sutin AR|Luchetti M|Aschwanden D|Lee JH|Sesker AA|Stephan Y|Terracciano A,7
wls_zotero_5AGBKYG2,5AGBKYG2,journalArticle,Schools as Moderators of Genetic Associations with Life Course Attainments: Evidence from the WLS and Add Health,2018,10.15195/v5.a22,NA,Trejo S|Belsky DW|Boardman JD|Freese J|Harris KM|Herd P|Sicinski K|Domingue BW,8
wls_zotero_Z87WL2ZV,Z87WL2ZV,journalArticle,"Schooling, Ability, and Earnings: Cross-Sectional Evidence 8 to 14 Years After High School Graduation",1977,NA,NA,Hauser RM|Daymont TN,2
wls_zotero_8CIJE2W9,8CIJE2W9,book,Schooling and Achievement in American Society,1976,NA,NA,Sewell WH|Hauser RM|Featherman (Editors) DL,3
wls_zotero_UJLFKP9S,UJLFKP9S,journalArticle,School performance and mortality: The mediating role of educational attainment and work and family trajectories across the life course,2020,10.1016/j.alcr.2020.100362,NA,Halpern-Manners A|Raymo JM|Warren JR|Johnson K,4
wls_zotero_RJKM7W5V,RJKM7W5V,journalArticle,Rules of access and shifts in demand: A comparison of log-linear and two-sided logit models,1996,DOI 10.1006/ssre.1996.0008,NA,Logan JA,1
wls_zotero_Y2DCLPPT,Y2DCLPPT,journalArticle,Role of arachidonic acid metabolites in the action of a beta adrenergic agonist on human monocyte phagocytosis,1998,10.1016/s0952-3278(98)90145-4,NA,Borda ES|Tenenbaum A|Sales ME|Rumi L|Sterin-Borda L,5
wls_zotero_ZBR58ETG,ZBR58ETG,journalArticle,Ripple effects of developmental disabilities and mental illness on nondisabled adult siblings,2014,10.1016/j.socscimed.2014.01.021,NA,Wolfe B|Song J|Greenberg JS|Mailick MR,4
wls_zotero_7SXKZ9X6,7SXKZ9X6,journalArticle,"Review Symposium on Coleman et al., 'Equality of Educational Opportunity'",1967,NA,NA,Sewell WH|Marascuilo LA|Pfautz HW,3
wls_zotero_HQ9PSQQG,HQ9PSQQG,journalArticle,Response Variability in Self and Proxy Reports of Paternal and Filial Socioeconomic Characteristics,1983,Doi 10.1086/227873,NA,Massagli MP|Hauser RM,2
wls_zotero_MY4K8IZR,MY4K8IZR,report,Response Variability in Reports of Socioeconomic Data,1981,NA,NA,Massagli MP|Hauser RM,2
wls_zotero_GEHKE5U7,GEHKE5U7,journalArticle,School Context in Adolescence and Cognitive Functioning 50 Years Later,2019,10.1177/0022146519887354,NA,Moorman SM|Greenfield EA|Garcia S,3
wls_zotero_KJWXDNBM,KJWXDNBM,journalArticle,Review Symposium on Jencks 'Inequality',1973,NA,NA,Coleman JS|Pettigrew TF|Sewell WH|Pullum TW,4
wls_zotero_SMR8PQQF,SMR8PQQF,journalArticle,Retirement and Cognition: A Life Course View,2017,10.1016/j.alcr.2016.10.004,NA,Denier N|Clouston SAP|Richards M|Hofer SM,4
wls_zotero_Y66557A8,Y66557A8,journalArticle,Resource or Hindrance? The benefits and costs of social support for functional difficulties and its implications for depressive symptoms,2019,10.1080/13607863.2018.1437595,NA,Sharifian N|O'Brien EL,2
wls_zotero_VKQCW9GC,VKQCW9GC,report,Report of the Task Force on Women and Depression in Wisconsin,2006,NA,NA,Hyde JS|Rice JK,2
wls_zotero_THWBG5JY,THWBG5JY,journalArticle,"Reply to Turner, Michael, and Boyle (On Neighborhood Context and College Plans [I], [II], [III])",1966,NA,NA,Sewell WH|Armer JM|Shah VP,3
wls_zotero_5WDE2739,5WDE2739,journalArticle,Remarriage of women and men after divorce: the role of socioeconomic prospects,1997,10.1177/019251397018005002,NA,Sweeney MM,1
wls_zotero_YD4RDZLZ,YD4RDZLZ,book,Remarriage of men and women: the role of socioeconomic prospects,1995,NA,NA,Sweeney MM,1
wls_zotero_XHBDJIX4,XHBDJIX4,journalArticle,Religious and Secular Coping Strategies and Mortality Risk among Older Adults,2016,10.1007/s11205-014-0852-y,NA,McDougle L|Konrath S|Walk M|Handy F,4
wls_zotero_ARLBY2MT,ARLBY2MT,bookSection,Resilience in Adulthood and Later Life: Defining Features and Dynamic Processes.,1998,NA,NA,Ryff CD|Singer B|Love GD|Essex MJ,4
wls_zotero_5NJREAGK,5NJREAGK,journalArticle,"Residence, Migration, and Earnings",1980,NA,NA,Wang CSY|Sewell WH,2
wls_zotero_35TV9WZ7,35TV9WZ7,journalArticle,"Requests, Blocking Moves, and Rational (Inter)action in Survey Introductions",2010,10.1177/0003122410379582,NA,Maynard DW|Freese J|Schaeffer NC,3
wls_zotero_K2FLFQHW,K2FLFQHW,journalArticle,Reproductive Behavior and Personality Traits of the Five Factor Model,2011,10.1002/per.822,NA,Jokela M|Alvergne A|Pollet TV|Lummaa V,4
wls_zotero_II5MHQ58,II5MHQ58,journalArticle,"Religion, socialization, and fertility",1981,NA,NA,Janssen SG|Hauser RM,2
wls_zotero_BFB6DU9J,BFB6DU9J,journalArticle,Religion and well-being: What is the magnitude and the practical significance of the relationship?,2023,10.1037/rel0000515,NA,Prati G,1
wls_zotero_U47RJ4BM,U47RJ4BM,journalArticle,Religion and End-of-Life Treatment Preferences: Assessing the Effects of Religious Denomination and Beliefs,2012,10.1093/sf/sos061,NA,Sharp S|Carr D|Macdonald C,3
wls_zotero_3UAGVEZQ,3UAGVEZQ,journalArticle,Religio-Ethnic Effects Upon Attainments in the Early Career,1981,NA,NA,Stryker R,1
wls_zotero_VBVHVUA9,VBVHVUA9,thesis,Religio-Ethnic and Catholic School Effects of Attainment in Early Career,1977,NA,NA,Stryker R,1
wls_zotero_2QXAEZEY,2QXAEZEY,thesis,Relative income and satisfaction across the lifespan,2020,NA,NA,Strother BD,1
wls_zotero_6TC6MCIQ,6TC6MCIQ,journalArticle,Relationship between personality factors and frailty. A systematic review,2021,10.1016/j.archger.2021.104508,NA,Hajek A|Kretzler B|Konig HH,3
wls_zotero_RMAE7C43,RMAE7C43,journalArticle,Relationship between chronic obstructive pulmonary disease and cognition in an aging population,2022,10.1016/j.jpsychores.2022.111000,NA,Shea S|Palka JM|Kulikova A|North CS|Brown ES,5
wls_zotero_IHLQLHLL,IHLQLHLL,journalArticle,Reinforced Designs: Multiple Instruments Plus Control Groups as Evidence Factors in an Observational Study of the Effectiveness of Catholic Schools,2020,10.1080/01621459.2020.1745811,NA,Karmakar B|Small DS|Rosenbaum PR,3
wls_zotero_HZI3S4S3,HZI3S4S3,journalArticle,Regression and matching estimates of the effects of elite college attendance on educational and career achievement,2006,10.1016/j.ssresearch.2005.06.006,NA,Brand JE|Halaby CN,2
wls_zotero_UFTX2RH2,UFTX2RH2,journalArticle,Recent developments in longitudinal studies of aging in the United States,2010,10.1353/dem.2010.0012,NA,Hauser RM|Weir D,2
wls_zotero_GBPR42RF,GBPR42RF,journalArticle,Racial differences in end-of-life planning: why don't Blacks and Latinos prepare for the inevitable?,2011,10.2190/OM.63.1.a,NA,Carr D,1
wls_zotero_AT4R4896,AT4R4896,journalArticle,Reducing Bias in Estimates of Linear Models by Remeasurement of a Random Subsample,1991,NA,NA,Allison PD|Hauser RM,2
wls_zotero_E6SYCIF8,E6SYCIF8,journalArticle,Recruitment to Teaching: Patterns of Selection and Retention,1970,NA,NA,Pavalko RM,1
wls_zotero_WYVUELGB,WYVUELGB,journalArticle,Recent Developments in the Wisconsin Study of Social and Psychological Factors in Socioeconomic Achievement,1976,NA,NA,Sewell WH|Hauser RM,2
wls_zotero_P267ACGJ,P267ACGJ,journalArticle,Re-experiencing Violence Across the Life Course: Histories of Childhood Maltreatment and Elder Abuse Victimization,2019,10.1093/geronb/gby035,NA,Kong J|Easton SD,2
wls_zotero_BJ6XKXGT,BJ6XKXGT,journalArticle,Rational choice and the TSL model of occupational opportunity,1996,Doi 10.1177/104346396008002005,NA,Logan JA,1
wls_zotero_9V86BDB3,9V86BDB3,preprint,Psychological Implications of Motherhood and Fatherhood in Midlife,2007,NA,NA,Pudrovska T,1
wls_zotero_NPCVKPVK,NPCVKPVK,preprint,Peer Influence Versus Peer Selection: An Attempted Separation,1981,NA,NA,Williams R,1
wls_zotero_PGIFMXQE,PGIFMXQE,preprint,"Occupational Status, Education, and Social Mobility in the Meritocracy",1996,NA,NA,Hauser RM|Warren JR|Huang MH|Carter WY,4
wls_zotero_MZNT3R3L,MZNT3R3L,thesis,Psychological Implications of Motherhood and Fatherhood at Midlife:Evidence from Sibling Models,2008,NA,NA,Pudrovska T,1
wls_zotero_XXGFCIXA,XXGFCIXA,thesis,Psycho-Social Determinants of Midlife Health: A Person-Centered Approach,2000,NA,NA,Peikes DN,1
wls_zotero_C9IS36VM,C9IS36VM,journalArticle,Protective factors against suicidal ideation among community-dwelling older adults with experience of spousal physical abuse: focusing on direct and indirect protections,2020,10.1080/13607863.2019.1636208,NA,Yoon S|Cummings S|Nugent WR|Forrest-Bank S,4
wls_zotero_NC5JF8FU,NC5JF8FU,bookSection,"Racial and Ethnic Inequalities in Health: Environmental, Psychosocial, and Physiological Pathways",1997,NA,NA,Singer B|Ryff CD,2
wls_zotero_FH8GXDLL,FH8GXDLL,journalArticle,Psychosocial and biological markers of daily lives of midlife parents of children with disabilities,2009,10.1177/002214650905000101,NA,Seltzer MM|Almeida DM|Greenberg JS|Savla J|Stawski RS|Hong J|Taylor JL,7
wls_zotero_4A9CVIXL,4A9CVIXL,journalArticle,"Psychological well-being: meaning, measurement, and implications for psychotherapy research",1996,10.1159/000289026,NA,Ryff CD|Singer B,2
wls_zotero_JS9Z9I5Q,JS9Z9I5Q,journalArticle,Psychological well-being in retirement: the effects of personal and gendered contextual resources,2011,10.1037/a0022334,NA,Kubicek B|Korunka C|Raymo JM|Hoonakker P,4
wls_zotero_LZS2WX4V,LZS2WX4V,journalArticle,Psychological implications of motherhood and fatherhood in midlife: Evidence from sibling models,2008,DOI 10.1111/j.1741-3737.2007.00469.x,NA,Pudrovska T,1
wls_zotero_7G8JK522,7G8JK522,journalArticle,Protecting human research participants in the age of big data,2014,10.1073/pnas.1414626111,NA,Fiske ST|Hauser RM,2
wls_zotero_TQ2EISNM,TQ2EISNM,journalArticle,Professional-Executive Vs Farming as Unique Occupational Choices,1968,NA,NA,Portes A|Haller AO|Sewell WH,3
wls_zotero_DSXGH4PV,DSXGH4PV,journalArticle,Problems with a Causal Interpretation of Polygenic Score Differences between Jewish and non-Jewish Respondents in the WLS.,2019,10.31235/osf.io/eh9tq,NA,Freese J|Domingue B|Trejo S|Sicinski K|Herd P,5
wls_zotero_75PM647B,75PM647B,journalArticle,Prevalence of CGG Expansions of the FMR1 Gene in a US Populaiton-based Sample,2012,NA,NA,Marsha Seltzer|Mei Baker|Jinkuk Hong|Matthew Maenner|Jan Greenberg|Daniel Mandel,6
wls_zotero_K77M9N7A,K77M9N7A,journalArticle,Preliminary Evidence Regarding the Hypothesis That the Sex Ratio at Sexual Maturity May Affect Longevity in Men,2010,10.1353/dem.0.0121,NA,Jin L|Elwert F|Freese J|Christakis NA,4
wls_zotero_RCE54L6F,RCE54L6F,journalArticle,"Preferences, Comparative Advantage, and Compensating Wage Differentials for Job Routinization",2011,10.1111/j.1468-0084.2010.00613.x,NA,Quintana-Domeque C,1
wls_zotero_CJZMUZ42,CJZMUZ42,journalArticle,Preventive service gains from first contact access in the primary care home,2011,10.3122/jabfm.2011.04.100254,NA,Pandhi N|DeVoe JE|Schumacher JR|Bartels C|Thorpe CT|Thorpe JM|Smith MA,7
wls_zotero_X95C747P,X95C747P,journalArticle,Preregistration of secondary data analysis: A template and tutorial,2021,10.15626/mp.2020.2625,NA,Van den Akker OR|Weston S|Campbell L|Chopik B|Damian R|Davis-Kean P|Hall A|Kosie J|Kruse E|Olsen J|Ritchie S|Valentine KD|Van 't Veer A|Bakker M,14
wls_zotero_X6L4E2T9,X6L4E2T9,journalArticle,Predictors of Late-Life Physical Ipv Using Adverse Childhood Experiences and the Wisconsin Longitudinal Study,2018,10.1093/geroni/igy023.1759,NA,Avent E|Wilber K|Gassoumis Z,3
wls_zotero_6UJSZVZF,6UJSZVZF,journalArticle,Predictors of Helping Profession Choice and Volunteerism Among Siblings of Adults With Mild Intellectual Deficits,2011,10.1352/1944-7558-116.3.263,NA,Taylor JL|Shivers CM,2
wls_zotero_SCTGH4DK,SCTGH4DK,journalArticle,Predicting sexual decline and dissatisfaction among older adults: the role of partnered and individual physical and mental health factors,2013,10.1093/geronb/gbs087,NA,Syme ML|Klonoff EA|Macera CA|Brodine SK,4
wls_zotero_7BXVEMUX,7BXVEMUX,journalArticle,Post-High-School Plans and Aspirations of Black-and-White High-School Seniors - 1976-86,1991,Doi 10.2307/2112707,NA,Hauser RM|Anderson DK,2
wls_zotero_IP5QV3SW,IP5QV3SW,journalArticle,Popularity,2013,10.1353/jhr.2013.0030,NA,Conti G|Galeotti A|Muller G|Pudney S,4
wls_zotero_T279ECDC,T279ECDC,journalArticle,Predicting adult health and mortality from adolescent facial characteristics in yearbook photographs,2009,10.1353/dem.0.0037,NA,Reither EN|Hauser RM|Swallen KC,3
wls_zotero_6PLZHJMY,6PLZHJMY,journalArticle,"Precarious employment, bad jobs, labor unions, and early retirement",2011,10.1093/geronb/gbq106,NA,Raymo JM|Warren JR|Sweeney MM|Hauser RM|Ho JH,5
wls_zotero_NWWNVTID,NWWNVTID,bookSection,Positive Mental Health,1998,NA,NA,Ryff CD,1
wls_zotero_EH9QB7BW,EH9QB7BW,preprint,Popularity,2009,NA,NA,Conti G|Andrea Galeotti|Gerrit Mueller|Stephen Pudney,4
wls_zotero_HFAY7ZYS,HFAY7ZYS,journalArticle,Polygenic score for neuroticism is related to sleep difficulties,2020,10.1111/gbb.12644,NA,Stephan Y|Sutin AR|Luchetti M|Terracciano A,4
wls_zotero_8SDPX5ZJ,8SDPX5ZJ,journalArticle,Political parties and mortality: The role of social status and personal responsibility,2019,10.1016/j.socscimed.2019.01.029,NA,Kannan VD|Brown TM|Kunitz SJ|Chapman BP,4
wls_zotero_GUIK9EIR,GUIK9EIR,journalArticle,Physician assistants and nurse practitioners as a usual source of care,2009,10.1111/j.1748-0361.2009.00252.x,NA,Everett CM|Schumacher JR|Wright A|Smith MA,4
wls_zotero_6J9M7UAI,6J9M7UAI,journalArticle,"Physical, cognitive, and social activities as mediators between personality and cognition: evidence from four prospective samples",2024,10.1080/13607863.2024.2320135,NA,Stephan Y|Sutin AR|Luchetti M|Aschwanden D|Terracciano A,5
wls_zotero_LD8LYRXW,LD8LYRXW,journalArticle,Physical attractiveness and reproductive success in humans: Evidence from the late 20 century United States,2009,10.1016/j.evolhumbehav.2009.03.006,NA,Jokela M,1
wls_zotero_E57F892P,E57F892P,journalArticle,Physical activity and subjective age across adulthood in four samples,2020,10.1007/s10433-019-00537-7,NA,Stephan Y|Sutin AR|Terracciano A,3
wls_zotero_UTZN5JXM,UTZN5JXM,journalArticle,Physical Activity and Personality Development over Twenty Years: Evidence from Three Longitudinal Samples,2018,10.1016/j.jrp.2018.02.005,NA,Stephan Y|Sutin AR|Luchetti M|Bosselut G|Terracciano A,5
wls_zotero_BVX9UKRU,BVX9UKRU,journalArticle,"Personality, disability-free life years, and life expectancy: Individual participant meta-analysis of 131,195 individuals from 10 cohort studies",2020,10.1111/jopy.12513,NA,Jokela M|Airaksinen J|Virtanen M|Batty GD|Kivimaki M|Hakulinen C,6
wls_zotero_4LY8Z5KU,4LY8Z5KU,journalArticle,Personality traits as risk factors for stroke and coronary heart disease mortality: pooled analysis of three cohort studies,2014,10.1007/s10865-013-9548-z,NA,Jokela M|Pulkki-Raback L|Elovainio M|Kivimaki M,4
wls_zotero_N2EUFET2,N2EUFET2,journalArticle,"Physical Attractiveness, Halo Effects, and Social Joining",2021,10.1111/ssqu.12892,NA,Palmer CL|Peterson RD,2
wls_zotero_XX8FQ6WU,XX8FQ6WU,journalArticle,Personality traits and risk of suicide mortality: findings from a multi-cohort study in the general population,2018,10.1002/wps.20575,NA,Batty GD|Gale CR|Tanji F|Gunnell D|Kivimaki M|Tsuji I|Jokela M,7
wls_zotero_9ZWMVPJ6,9ZWMVPJ6,journalArticle,Personality traits and risk of lifetime asthma diagnosis,2020,10.1016/j.jpsychores.2020.109961,NA,Najjab A|Palka JM|Brown ES,3
wls_zotero_9E5IUQAE,9E5IUQAE,journalArticle,Personality change associated with chronic diseases: pooled analysis of four prospective cohort studies,2014,10.1017/S0033291714000257,NA,Jokela M|Hakulinen C|Singh-Manoux A|Kivimaki M,4
wls_zotero_I2P53VK7,I2P53VK7,journalArticle,Personality associations with lung function and dyspnea: Evidence from six studies,2023,10.1016/j.rmed.2023.107127,NA,Stephan Y|Sutin AR|Luchetti M|Aschwanden D|Caille P|Terracciano A,6
