author_part,title,pub_year,n_authors,raw_citation,paper_id
"Kresovich JK, Park YM, Keller JA, Sandler DP, Taylor JA",Healthy eating patterns and epigenetic measures of biological age,2022,5,"Kresovich JK, Park YM, Keller JA, Sandler DP, Taylor JA. Healthy eating patterns and epigenetic measures of biological age . The American Journal of Clinical Nutrition . 2022 Jan 11;115(1):171-9. Epub 2021 Oct 12.",sister_130
"Kresovich JK, Xu Z, O'Brien KM, Shi M, Weinberg CR, Sandler DP, Taylor JA",Blood DNA methylation profiles improve breast cancer prediction,2022,7,"Kresovich JK, Xu Z, O'Brien KM, Shi M, Weinberg CR, Sandler DP, Taylor JA. Blood DNA methylation profiles improve breast cancer prediction . Molecular Oncology . 2022 Jan;16(1):42-53. Epub 2021 Aug 19.",sister_131
"Lowry KP, Geuzinge HA, Stout NK, Alagoz O, Hampton J, Kerlikowske K, de Koning HJ, Miglioretti DL, van Ravesteyn NT, Schechter C, Sprague BL, Tosteson ANA, Trentham-Dietz A, Weaver D, Yaffe MJ, Yeh JM, Couch FJ, Hu C, Kraft P, Polley EC, Mandelblatt JS, Kurian AW, Robson ME; Breast Working Group of the Cancer Intervention and Surveillance Modeling Network (CISNET), in collaboration with the Breast Cancer Surveillance Consortium (BCSC), and the Cancer Risk Estimates Related to Susceptibility (CARRIERS) Consortium [including NIEHS authors: O’Brien KM, Sandler DP, Taylor JA, and Weinberg CR]","Breast cancer screening strategies for women with ATM, CHEK2, and PALB2 pathogenic variants: A comparative modeling analysis",2022,25,"Lowry KP, Geuzinge HA, Stout NK, Alagoz O, Hampton J, Kerlikowske K, de Koning HJ, Miglioretti DL, van Ravesteyn NT, Schechter C, Sprague BL, Tosteson ANA, Trentham-Dietz A, Weaver D, Yaffe MJ, Yeh JM, Couch FJ, Hu C, Kraft P, Polley EC, Mandelblatt JS, Kurian AW, Robson ME; Breast Working Group of the Cancer Intervention and Surveillance Modeling Network (CISNET), in collaboration with the Breast Cancer Surveillance Consortium (BCSC), and the Cancer Risk Estimates Related to Susceptibility (CARRIERS) Consortium [including NIEHS authors: O’Brien KM, Sandler DP, Taylor JA, and Weinberg CR]. Breast cancer screening strategies for women with ATM, CHEK2, and PALB2 pathogenic variants: A comparative modeling analysis . JAMA Oncology . 2022 Apr 1;8(4):587-96.",sister_132
"Niehoff NM, Terry MB, Bookwalter DB, Kaufman JD, O'Brien KM, Sandler DP, White AJ",Air pollution and breast cancer: an examination of modification by underlying familial breast cancer risk,2022,7,"Niehoff NM, Terry MB, Bookwalter DB, Kaufman JD, O'Brien KM, Sandler DP, White AJ. Air pollution and breast cancer: an examination of modification by underlying familial breast cancer risk . Cancer Epidemiology, Biomarkers & Prevention. 2022 Feb;31(2):422-9. Epub 2021 Dec 14.",sister_133
"O'Brien KM, Harmon QE, Jackson CL, Diaz-Santana MV, Taylor JA, Weinberg CR, Sandler DP",,2022,7,"O'Brien KM, Harmon QE, Jackson CL, Diaz-Santana MV, Taylor JA, Weinberg CR, Sandler DP. . Vitamin D concentrations and breast cancer incidence among Black/African American and non-Black Hispanic&#47;Latina women . Cancer . 2022 Jul 1;128(13):2463-73. Epub 2022 Apr 25.",sister_134
"O'Brien KM, Keil AP, Harmon QE, Jackson CL, White AJ, Díaz-Santana MV, Taylor JA, Sandler DP",Vitamin D supplement use and risk of breast cancer by race-ethnicity,2022,8,"O'Brien KM, Keil AP, Harmon QE, Jackson CL, White AJ, Díaz-Santana MV, Taylor JA, Sandler DP. Vitamin D supplement use and risk of breast cancer by race-ethnicity . Epidemiology . 2022 Jan 1;33(1):37-47.",sister_135
"O'Brien KM, Lawrence KG, Keil AP",The case for case-cohort: An applied epidemiologist's guide to reframing case-cohort studies to improve usability and flexibility,2022,3,"O'Brien KM, Lawrence KG, Keil AP. The case for case-cohort: An applied epidemiologist's guide to reframing case-cohort studies to improve usability and flexibility . Epidemiology . 2022 May 1;33(3):354-61.",sister_136
"Park YM, Lilyquist J, Van't Erve TJ, O'Brien KM, Nichols HB, Milne GL, Weinberg CR, Sandler DP",Association of dietary and plasma carotenoids with urinary F&#8322;-isoprostanes,2022,8,"Park YM, Lilyquist J, Van't Erve TJ, O'Brien KM, Nichols HB, Milne GL, Weinberg CR, Sandler DP. Association of dietary and plasma carotenoids with urinary F&#8322;-isoprostanes . European Journal of Nutrition . 2022 Aug;61(5):2711-23. Epub 2022 Mar 7.",sister_137
"Sweeney MR, Nichols HB, Jones RR, Olshan AF, Keil AP, Engel LS, James P, Jackson CL, Sandler DP, White AJ",Light at night and the risk of breast cancer: Findings from the Sister Study,2022,10,"Sweeney MR, Nichols HB, Jones RR, Olshan AF, Keil AP, Engel LS, James P, Jackson CL, Sandler DP, White AJ. Light at night and the risk of breast cancer: Findings from the Sister Study . Environment International . 2022 Nov;169:107495. Epub 2022 Sep 2.",sister_138
"Talham CJ, Montiel Ishino FA, O'Brien KM, Sandler DP, Williams F",Breast cancer screening among Hispanic and non-Hispanic White women by birthplace in the Sister Study,2022,5,"Talham CJ, Montiel Ishino FA, O'Brien KM, Sandler DP, Williams F. Breast cancer screening among Hispanic and non-Hispanic White women by birthplace in the Sister Study . Cancer Medicine . 2022 Apr;11(8):1913-22. Epub 2022 Feb 12.",sister_139
"Townsend MK, Trabert B, Fortner RT, Arslan AA, Buring JE, Carter BD, Giles GG, Irvin SR, Jones ME, Kaaks R, Kirsh VA, Knutsen SF, Koh WP, Lacey JV, Langseth H, Larsson SC, Lee IM, Martínez ME, Merritt MA, Milne RL, O'Brien KM, Orlich MJ, Palmer JR, Patel AV, Peters U, Poynter JN, Robien K, Rohan TE, Rosenberg L, Sandin S, Sandler DP, Schouten LJ, Setiawan VW, Swerdlow AJ, Ursin G, van den Brandt PA, Visvanathan K, Weiderpass E, Wolk A, Yuan JM, Zeleniuch-Jacquotte A, Tworoger SS, Wentzensen N",Cohort Profile: The Ovarian Cancer Cohort Consortium (OC3),2022,43,"Townsend MK, Trabert B, Fortner RT, Arslan AA, Buring JE, Carter BD, Giles GG, Irvin SR, Jones ME, Kaaks R, Kirsh VA, Knutsen SF, Koh WP, Lacey JV, Langseth H, Larsson SC, Lee IM, Martínez ME, Merritt MA, Milne RL, O'Brien KM, Orlich MJ, Palmer JR, Patel AV, Peters U, Poynter JN, Robien K, Rohan TE, Rosenberg L, Sandin S, Sandler DP, Schouten LJ, Setiawan VW, Swerdlow AJ, Ursin G, van den Brandt PA, Visvanathan K, Weiderpass E, Wolk A, Yuan JM, Zeleniuch-Jacquotte A, Tworoger SS, Wentzensen N. Cohort Profile: The Ovarian Cancer Cohort Consortium (OC3) . International Journal of Epidemiology . 2022 Jun 13;51(3):e73-e86. Epub 2021 Oct 15.",sister_140
"Verdiesen RM, van der Schouw YT, van Gils CH, Verschuren WM, Broekmans FJ, Borges MC, Soares AL, Lawlor DA, Eliassen AH, Kraft P, Sandler DP, Harlow SD, Smith JA, Santoro N, Schoemaker MJ, Swerdlow AJ, Murray A, Ruth KS, Onland-Moret NC",Genome-wide association study meta-analysis identifies three novel loci for circulating anti-Müllerian hormone levels in women,2022,19,"Verdiesen RM, van der Schouw YT, van Gils CH, Verschuren WM, Broekmans FJ, Borges MC, Soares AL, Lawlor DA, Eliassen AH, Kraft P, Sandler DP, Harlow SD, Smith JA, Santoro N, Schoemaker MJ, Swerdlow AJ, Murray A, Ruth KS, Onland-Moret NC. Genome-wide association study meta-analysis identifies three novel loci for circulating anti-Müllerian hormone levels in women . Human Reproduction . 2022 May 3;37(5):1069-82",sister_141
"Wang X, Chen H, Middha Kapoor P, Su YR, Bolla MK, Dennis J, Dunning AM, Lush M, Wang Q, Michailidou K, Pharoah PDP, Hopper JL, Southey MC, Koutros S, Beane Freeman LE, Stone J, Rennert G, Shibli R, Murphy RA, Aronson K, Guénel P, Truong T, Teras LR, Hodge JM, Canzian F, Kaaks R, Brenner H, Arndt V, Hoppe R, Lo WY, Behrens S, Mannermaa A, Kosma VM, Jung A, Becher H, Giles GG, Haiman CA, Maskarinec G, Scott C, Winham S, Simard J, Goldberg MS, Zheng W, Long J, Troester MA, Love MI, Peng C, Tamimi R, Eliassen H, García-Closas M, Figueroa J, Ahearn T, Yang R, Evans DG, Howell A, Hall P, Czene K, Wolk A, Sandler DP, Taylor JA, Swerdlow AJ, Orr N, Lacey JV, Wang S, Olsson H, Easton DF, Milne RL, Hsu L, Kraft P, Chang-Claude J, Lindstr&ouml;m S A genome-wide gene-based gene-environment interaction study of breast cancer in more than 90,000 women ",Cancer Research Communications,2022,70,"Wang X, Chen H, Middha Kapoor P, Su YR, Bolla MK, Dennis J, Dunning AM, Lush M, Wang Q, Michailidou K, Pharoah PDP, Hopper JL, Southey MC, Koutros S, Beane Freeman LE, Stone J, Rennert G, Shibli R, Murphy RA, Aronson K, Guénel P, Truong T, Teras LR, Hodge JM, Canzian F, Kaaks R, Brenner H, Arndt V, Hoppe R, Lo WY, Behrens S, Mannermaa A, Kosma VM, Jung A, Becher H, Giles GG, Haiman CA, Maskarinec G, Scott C, Winham S, Simard J, Goldberg MS, Zheng W, Long J, Troester MA, Love MI, Peng C, Tamimi R, Eliassen H, García-Closas M, Figueroa J, Ahearn T, Yang R, Evans DG, Howell A, Hall P, Czene K, Wolk A, Sandler DP, Taylor JA, Swerdlow AJ, Orr N, Lacey JV, Wang S, Olsson H, Easton DF, Milne RL, Hsu L, Kraft P, Chang-Claude J, Lindstr&ouml;m S A genome-wide gene-based gene-environment interaction study of breast cancer in more than 90,000 women . Cancer Research Communications . 2022 Apr;2(4):211-9. Epub 2022 Apr 8.",sister_142
"White AJ, Gregoire AM, Fisher JA, Medgyesi DN, Li L, Koutrakis P, Sandler DP, Jones RR",Exposure to particle radioactivity and breast cancer risk in the Sister Study: A U,2022,8,"White AJ, Gregoire AM, Fisher JA, Medgyesi DN, Li L, Koutrakis P, Sandler DP, Jones RR. Exposure to particle radioactivity and breast cancer risk in the Sister Study: A U.S.-wide prospective cohort . Environmental Health Perspectives . 2022 Apr;130(4):47701. Epub 2022 Apr 4.",sister_143
"Woo JMP, Parks CG, Hyde EE, Auer PL, Simanek AM, Konkel RH, Taylor J, Sandler DP, Meier HCS",Early life trauma and adult leucocyte telomere length,2022,9,"Woo JMP, Parks CG, Hyde EE, Auer PL, Simanek AM, Konkel RH, Taylor J, Sandler DP, Meier HCS. Early life trauma and adult leucocyte telomere length . Psychoneuroendocrinology . 2022 Oct;144:105876. Epub 2022 Jul 23.",sister_144
"Woo JMP, Simanek A, O'Brien KM, Parks C, Gaston S, Auer PL, Konkel RH, Jackson CL, Meier HCS, Sandler DP",Latent class models of early-life trauma and incident breast cancer,2022,10,"Woo JMP, Simanek A, O'Brien KM, Parks C, Gaston S, Auer PL, Konkel RH, Jackson CL, Meier HCS, Sandler DP. Latent class models of early-life trauma and incident breast cancer . Epidemiology . 2022 Sep 1;33(5):729-38. Epub 2022 May 16.",sister_145
"Xu J, Lawrence KG, O'Brien KM, Jackson CL, Sandler DP",Association between neighbourhood deprivation and hypertension in a US-wide cohort,2022,5,"Xu J, Lawrence KG, O'Brien KM, Jackson CL, Sandler DP. Association between neighbourhood deprivation and hypertension in a US-wide cohort . Journal of Epidemiology & Community Health . 2022 Mar;76(3):268-73. Epub 2021 Nov 17.",sister_146
"Xu J, Niehoff NM, White AJ, Werder EJ, Sandler DP",Fossil-fuel and combustion-related air pollution and hypertension in the Sister Study,2022,5,"Xu J, Niehoff NM, White AJ, Werder EJ, Sandler DP. Fossil-fuel and combustion-related air pollution and hypertension in the Sister Study . Environmental Pollution . 2022 Dec 15;315:120401. Epub 2022 Oct 10.",sister_147
"Adedokun B, Du Z, Gao G, Ahearn TU, Lunetta KL, Zirpoli G, Figueroa J, John EM, Bernstein L, Zheng W, Hu JJ, Ziegler RG, Nyante S, Bandera EV, Ingles SA, Press MF, Deming-Halverson SL, Rodriguez-Gil JL, Yao S, Ogundiran TO, Ojengbede O, Blot W, Troester MA, Nathanson KL, Hennis A, Nemesure B, Ambs S, Fiorica PN, Sucheston-Campbell LE, Bensen JT, Kushi LH, Torres-Mejia G, Hu D, Fejerman L, Bolla MK, Dennis J, Dunning AM, Easton DF, Michailidou K, Pharoah PDP, Wang Q, Sandler DP, Taylor JA, O'Brien KM, Kitahara CM, Falusi AG, Babalola C, Yarney J, Awuah B, Addai-Wiafe B; GBHS Study Team, Chanock SJ, Olshan AF, Ambrosone CB, Conti DV, Ziv E, Olopade OI, Garcia-Closas M, Palmer JR, Haiman CA, Huo D",Cross-ancestry GWAS meta-analysis identifies six breast cancer loci in African and European ancestry women,2021,59,"Adedokun B, Du Z, Gao G, Ahearn TU, Lunetta KL, Zirpoli G, Figueroa J, John EM, Bernstein L, Zheng W, Hu JJ, Ziegler RG, Nyante S, Bandera EV, Ingles SA, Press MF, Deming-Halverson SL, Rodriguez-Gil JL, Yao S, Ogundiran TO, Ojengbede O, Blot W, Troester MA, Nathanson KL, Hennis A, Nemesure B, Ambs S, Fiorica PN, Sucheston-Campbell LE, Bensen JT, Kushi LH, Torres-Mejia G, Hu D, Fejerman L, Bolla MK, Dennis J, Dunning AM, Easton DF, Michailidou K, Pharoah PDP, Wang Q, Sandler DP, Taylor JA, O'Brien KM, Kitahara CM, Falusi AG, Babalola C, Yarney J, Awuah B, Addai-Wiafe B; GBHS Study Team, Chanock SJ, Olshan AF, Ambrosone CB, Conti DV, Ziv E, Olopade OI, Garcia-Closas M, Palmer JR, Haiman CA, Huo D. Cross-ancestry GWAS meta-analysis identifies six breast cancer loci in African and European ancestry women . Nature Communications . 2021 Jul 7;12(1):4198.",sister_148
"Anderson C, Fry RC, Hartwell H, Kleeberger C, Sandler DP, Nichols HB",Measurement of mitochondrial DNA copy number in dried blood spots: A pilot study,2021,6,"Anderson C, Fry RC, Hartwell H, Kleeberger C, Sandler DP, Nichols HB. Measurement of mitochondrial DNA copy number in dried blood spots: A pilot study . Mitochondrion . 2021 Jan;56:35-9. Epub 2020 Nov 18.",sister_149
"Baxter JS, Johnson N, Tomczyk K, Gillespie A, Maguire S, Brough R, Fachal L, Michailidou K, Bolla MK, Wang Q, Dennis J, , O'Brien KM, , Sandler DP, , Taylor JA, , Weinberg CR, , Pharoah PDP, Dunning AM, Easton DF, Pettitt SJ, Lord CJ, Haider S, Orr N, Fletcher O",Functional annotation of the 2q35 breast cancer risk locus implicates a structural variant in influencing activity of a long-range enhancer element,2021,23,"Baxter JS, Johnson N, Tomczyk K, Gillespie A, Maguire S, Brough R, Fachal L, Michailidou K, Bolla MK, Wang Q, Dennis J, , O'Brien KM, , Sandler DP, , Taylor JA, , Weinberg CR, , Pharoah PDP, Dunning AM, Easton DF, Pettitt SJ, Lord CJ, Haider S, Orr N, Fletcher O. Functional annotation of the 2q35 breast cancer risk locus implicates a structural variant in influencing activity of a long-range enhancer element . The American Journal of Human Genetics . 2021 Jul 1;108(7):1190-1203. Epub 2021 Jun 18.",sister_150
"Bertrand KA, O'Brien KM, Wright LB, Palmer JR, Blot WJ, Eliassen AH, Rosenberg L, Sandin S, Tobias D, Weiderpass E, Zheng W, Swerdlow AJ, Schoemaker MJ, Nichols HB, Sandler DP",Gestational diabetes and risk of breast cancer before age 55 years,2021,15,"Bertrand KA, O'Brien KM, Wright LB, Palmer JR, Blot WJ, Eliassen AH, Rosenberg L, Sandin S, Tobias D, Weiderpass E, Zheng W, Swerdlow AJ, Schoemaker MJ, Nichols HB, Sandler DP. Gestational diabetes and risk of breast cancer before age 55 years . International Journal of Epidemiology . 2021 Dec;50(6):1936-47. Epub 2021 Aug 29.",sister_151
"Boddicker NJ, Hu C, Weitzel JN, Kraft P, Nathanson KL, Goldgar DE, Na J, Huang H, Gnanaolivu RD, Larson N, Yussuf A, Yao S, Vachon CM, Trentham-Dietz A, Teras L, Taylor JA, Scott CE, Sandler DP, Pesaran T, Patel AV, Palmer JR, Ong IM, Olson JE, O'Brien K, Neuhausen S, Martinez E, Ma H, Lindstrom S, Le Marchand L, Kooperberg C, Karam R, Hunter DJ, Hodge JM, Haiman C, Gaudet MM, Gao C, LaDuca H, Lacey JV, Dolinsky JS, Chao E, Carter BD, Burnside ES, Bertrand KA, Bernstein L, Auer PW, Ambrosone C, Yadav S, Hart SN, Polley EC, Domchek SM, Couch FJ",Risk of late-onset breast cancer in genetically predisposed women,2021,51,"Boddicker NJ, Hu C, Weitzel JN, Kraft P, Nathanson KL, Goldgar DE, Na J, Huang H, Gnanaolivu RD, Larson N, Yussuf A, Yao S, Vachon CM, Trentham-Dietz A, Teras L, Taylor JA, Scott CE, Sandler DP, Pesaran T, Patel AV, Palmer JR, Ong IM, Olson JE, O'Brien K, Neuhausen S, Martinez E, Ma H, Lindstrom S, Le Marchand L, Kooperberg C, Karam R, Hunter DJ, Hodge JM, Haiman C, Gaudet MM, Gao C, LaDuca H, Lacey JV, Dolinsky JS, Chao E, Carter BD, Burnside ES, Bertrand KA, Bernstein L, Auer PW, Ambrosone C, Yadav S, Hart SN, Polley EC, Domchek SM, Couch FJ. Risk of late-onset breast cancer in genetically predisposed women . Journal of Clinical Oncology . 2021 Nov 1;39(31):3430-40. Epub 2021 Jul 22.",sister_152
"Clendenen TV, Ge W, Koenig KL, Afanasyeva Y, Agnoli C, Bertone-Johnson E, Brinton LA, Darvishian F, Dorgan JF, Eliassen AH, Falk RT, Hallmans G, Hankinson SE, Hoffman-Bolton J, Key TJ, Krogh V, Nichols HB, Sandler DP, Schoemaker MJ, Sluss PM, Sund M, Swerdlow AJ, Visvanathan K, Liu M, Zeleniuch-Jacquotte A",Breast cancer risk factors and circulating anti-Müllerian hormone concentration in healthy premenopausal women,2021,25,"Clendenen TV, Ge W, Koenig KL, Afanasyeva Y, Agnoli C, Bertone-Johnson E, Brinton LA, Darvishian F, Dorgan JF, Eliassen AH, Falk RT, Hallmans G, Hankinson SE, Hoffman-Bolton J, Key TJ, Krogh V, Nichols HB, Sandler DP, Schoemaker MJ, Sluss PM, Sund M, Swerdlow AJ, Visvanathan K, Liu M, Zeleniuch-Jacquotte A. Breast cancer risk factors and circulating anti-Müllerian hormone concentration in healthy premenopausal women . The Journal of Clinical Endocrinology and Metabolism . 2021 Oct 21;106(11):e4542-53. Epub 2021 Jun 22.",sister_153
"Coignard J, Lush M, Beesley J, O'Mara TA, Dennis J, Tyrer JP, Barnes DR, McGuffog L, Leslie G, Bolla MK, , O'Brien KM, , Sandler DP, , Taylor JA, , Weinberg CR, , Park SK, Thomassen M, Offit K, Schmutzler RK, Couch FJ, Simard J, Chenevix-Trench G, Easton DF, Andrieu N, Antoniou AC",A case-only study to identify genetic modifiers of breast cancer risk for BRCA1/BRCA2 mutation carriers,2021,24,"Coignard J, Lush M, Beesley J, O'Mara TA, Dennis J, Tyrer JP, Barnes DR, McGuffog L, Leslie G, Bolla MK, , O'Brien KM, , Sandler DP, , Taylor JA, , Weinberg CR, , Park SK, Thomassen M, Offit K, Schmutzler RK, Couch FJ, Simard J, Chenevix-Trench G, Easton DF, Andrieu N, Antoniou AC. A case-only study to identify genetic modifiers of breast cancer risk for BRCA1/BRCA2 mutation carriers . Nature Communications . 2021 Feb 17;12(1):1078.",sister_154
