pub_year,title,author_field,journal,paper_id
2024,Alzheimer's polygenic risk scores are associated with cognitive phenotypes in Down syndrome,P. Gorijala; M. M. Aslam; L. T. Dang; L. Xicota; M. V. Ferdez; Y. J. Sung; K. H. Fan; E. Feingold; E. I. Surace; J. P. Chhatwal; C. L. Hom; S. L. Hartley; J. Hassenstab; R. J. Perrin; M. Mapstone; S. H. Zaman; B. M. Ances; M. I. Kamboh; J. H. Lee; C. Cruchaga,Journal IEEE Transactions on Biomedical Engineering;,adni_1004
2024,PARE: A framework for removal of confounding effects from any distance-based dimension reduction method,A. A. Chen; K. Clark; B. E. Dewey; A. DuVal; N. Pellegrini; G. Nair; Y. Jalkh; S. Khalil; J. Zurawski; P. A. Calabresi; D. S. Reich; R. Bakshi; H. Shou; R. T. Shinohara,Journal Neural Networks;,adni_1005
2024,A Predictive Model of the Progression to Alzheimer's Disease in Patients with Mild Cognitive Impairment Based on the MRI Enlarged Perivascular Spaces,J. Chen; J. Yang; D. Shen; X. Wang; Z. Lin; H. Chen; G. Cui; Z. Zhang,Journal Nat Commun;,adni_1006
2024,A comparative study of GNN and MLP based machine learning for the diagnosis of Alzheimer’s Disease involving data synthesis,K. Chen; Y. Weng; A. A. Hosseini; T. Dening; G. Zuo; Y. Zhang,Journal Adv Sci (Weinh);,adni_1007
2024,Metabolic phenotyping reveals an emerging role of ammonia abnormality in Alzheimer's disease,T. Chen; F. Pan; Q. Huang; G. Xie; X. Chao; L. Wu; J. Wang; L. Cui; T. Sun; M. Li; Y. Wang; Y. Guan; X. Zheng; Z. Ren; Y. Guo; L. Wang; K. Zhou; A. Zhao; Q. Guo; F. Xie; W. Jia,Journal Alzheimers Res Ther;,adni_1008
2024,Partial volume correction in longitudinal tau PET studies: is it really needed?,A. Costoya-Sánchez; A. Moscoso; T. Sobrino; Á. Ruibal; M. J. Grothe; M. Schöll; J. Silva-Rodríguez; P. Aguiar,Journal J Biomed Inform;,adni_1009
2024,BayesKAT: bayesian optimal kernel-based test for genetic association studies reveals joint genetic effects in complex diseases,S. Das Adhikari; Y. Cui; J. Wang,Journal CNS Neurosci Ther;,adni_1010
2024,An Optimal Weighted Ensemble of 3D CNNs for Early Diagnosis of Alzheimer’s Disease,S. Dharwada; J. Tembhurne; T. Diwan,Journal Neuroimage;,adni_1011
2024,Distinct subtypes of spatial brain metabolism patterns in Alzheimer's disease identified by deep learning-based FDG PET clusters,H. G. Ryoo; H. Choi; K. Shi; A. Rominger; D. Y. Lee; D. S. Lee,Journal J Alzheimers Dis;,adni_1019
2024,A Hybrid Deep Learning Framework to Predict Alzheimer’s Disease Progression Using Generative Adversarial Networks and Deep Convolutional Neural Networks,R. SinhaRoy; A. Sen,Journal Alzheimers Dement;,adni_1020
2024,Learning semi-supervised enrichment of longitudinal imaging-genetic data for improved prediction of cognitive decline,H. Seo; L. Brand; H. Wang,Journal Journal of Intelligent & Fuzzy Systems;,adni_1023
2024,Degeneration in Nucleus basalis of Meynert signals earliest stage of Alzheimer's disease progression,N. Shafiee; V. Fonov; M. Dadar; R. N. Spreng; D. L. Collins,Journal J Alzheimers Dis;,adni_1024
2024,Dynamic Survival Prediction Using Sparse Longitudinal Images via Multi-Dimensional Functional Principal Component Analysis,H. Shi; S. Jiang; D. Ma; M. F. Beg; J. Cao,Journal Journal of machine learning research;,adni_1025
2024,Changes in Community Structure of Brain Dynamic Functional Connectivity States in Mild Cognitive Impairment,H. Wang; Z. Zhu; H. Bi; Z. Jiang; Y. Cao; S. Wang; L. Zou,Journal Pattern Recognition;,adni_1026
2024,Exploring brain effective connectivity of early MCI with GRU_GC model on resting-state fMRI,L. Wang; W. Zeng; L. Zhao; Y. Shi,Journal Computers in Biology and Medicine;,adni_1027
2024,Plasma pTau-217 and N-terminal tau (NTA) enhance sensitivity to identify tau PET positivity in amyloid-β positive individuals,M. S. Woo; C. Tissot; J. Lantero-Rodriguez; A. Snellman; J. Therriault; N. Rahmouni; A. C. Macedo; S. Servaes; Y.-T. Wang; J. F. Arias; S. A. Hosseini; M. Chamoun; F. Z. Lussier; A. L. Benedet; N. J. Ashton; T. K. Karikari; G. Triana-Baltzer; H. C. Kolb; J. Stevenson; C. Mayer; E. Kobayashi; G. Massarweh; M. A. Friese; T. A. Pascoal; S. Gauthier; H. Zetterberg; K. Blennow; P. Rosa-Neto,Journal Neurobiol Aging;,adni_1028
2024,"Predicting Cognitive Decline for Non-Demented Adults with High Burden of Tau Pathology, Independent of Amyloid Status",H. S. Wu; L. Li; Q. Q. Sun; C. C. Tan; L. Tan; W. Xu; I. Alzheimer’s Disease Neuroimaging,Journal NeuroImage;,adni_1029
2024,Examining the Diagnostic Accuracy of a Novel Performance-Based Test for Alzheimer’s Disease Screening,A. M. Reed; K. Duff; L. E. Dibble; S. S. Paul; A. Hooyman; S. Y. Schaefer,Journal Eur Radiol;,adni_1030
2024,Connecting dementia risk loci to the CSF proteome identifies pathophysiological leads for dementia,L. M. Reus; I. E. Jansen; B. M. Tijms; P. J. Visser; N. Tesi; S. J. van der Lee; L. Vermunt; C. F. W. Peeters; L. A. De Groot; Y. S. Hok-A-Hin; A. Chen-Plotkin; D. J. Irwin; W. T. Hu; L. H. Meeter; J. C. van Swieten; H. Holstege; M. Hulsman; A. W. Lemstra; Y. A. L. Pijnenburg; W. M. van der Flier; C. E. Teunissen; M. del Campo Milan; I. the Alzheimer’s Disease Neuroimaging,Journal Translational Psychiatry;,adni_1031
2024,Magnetic Resoce Imaging Measures to Track Atrophy Progression in Progressive Supranuclear Palsy in Clinical Trials,A. Quattrone; N. Franzmeier; H.-J. Huppertz; M. Klietz; S. N. Roemer; A. L. Boxer; J. Levin; G. U. Höglinger; t. T. M. R. I. I. t. P. S. G. t. D.-P. S. P. G. the Al-108-231 Investigators,Journal J Head Trauma Rehabil;,adni_1032
2024,Cost-Sensitive Weighted Contrastive Learning Based on Graph Convolutional Networks for Imbalanced Alzheimer's Disease Staging,Y. Hu; J. Wang; H. Zhu; J. Li; J. Shi,Journal IEEE J Biomed Health Inform;,adni_1033
2024,Interaction between Aβ and tau on reversion and conversion in mild cognitive impairment patients: After 2-year follow-up,J. Tang; Q. Chen; Z. Fu; Y. Liang; G. Xu; H. Zhou; B. He,Journal The Annals of Applied Statistics;,adni_1034
2024,On the effect heterogeneity of established disease susceptibility loci for Alzheimer's disease across different genetic ancestries,S. Lee; J. Hecker; G. Hahn; K. Mullin; S. M. Lutz; R. E. Tanzi; C. Lange; D. Prokopenko,Journal J Int Neuropsychol Soc;,adni_1035
2024,Semantic Harmonization of Alzheimer's Disease Datasets Using AD-Mapper,P. Wegner; H. Balabin; M. C. Ay; S. Bauermeister; L. Killin; J. Gallacher; M. Hofmann-Apitius; Y. Salimi,Journal IEEE Access;,adni_1036
2024,Hippocampal transcriptome-wide association study and pathway analysis of mitochondrial solute carriers in Alzheimer's disease,J. Tian; K. Jia; T. Wang; L. Guo; Z. Xuan; E. K. Michaelis; R. H. Swerdlow; H. Du,Journal Heliyon;,adni_1037
2024,Harmonization of CSF and imaging biomarkers in Alzheimer's disease: Need and practical applications for genetics studies and preclinical classification,J. Timsina; M. Ali; A. Do; L. Wang; D. Western; Y. J. Sung; C. Cruchaga,Journal Arq Neuropsiquiatr;,adni_1038
2024,Blood DNA methylation profiling identifies cathepsin Z dysregulation in pulmonary arterial hypertension,A. Ulrich; Y. Wu; H. Draisma; J. Wharton; E. M. Swietlik; I. Cebola; E. Vasilaki; Z. Balkhiyarova; M. R. Jarvelin; J. Auvinen; K. H. Herzig; J. G. Coghlan; J. Lordan; C. Church; L. S. Howard; J. Pepke-Zaba; M. Toshner; S. J. Wort; D. G. Kiely; R. Condliffe; A. Lawrie; S. Gräf; N. W. Morrell; M. R. Wilkins; I. Prokopenko; C. J. Rhodes,Journal Med Image Anal;,adni_1039
2024,MAS-CL: An End-to-End Multi-Atlas Supervised Contrastive Learning Framework for Brain ROI Segmentation,L. Sun; Y. Fu; J. Zhao; W. Shao; Q. Zhu; D. Zhang,Journal Biomed Eng Online;,adni_1040
2024,Association of peripheral immunity and cerebral small vessel disease in older adults without dementia: A longitudinal study,C. Y. Xiao; Y. H. Ma; Y. L. Zhao; J. Y. Liu; L. Tan,Journal Neurol Sci;,adni_1041
2024,Contrastive Graph Pooling for Explainable Classification of Brain Networks,J. Xu; Q. Bian; X. Li; A. Zhang; Y. Ke; M. Qiao; W. Zhang; W. K. J. Sim; B. Gulyás,Journal Sci Rep;,adni_1042
2024,Variants in the MS4A cluster interact with soluble TREM2 expression on biomarkers of neuropathology,R. L. Winfree; E. Nolan; L. Dumitrescu; K. Blennow; H. Zetterberg; K. A. Gifford; K. R. Pechman; M. Seto; V. A. Petyuk; Y. Wang; J. Schneider; D. A. Bennett; A. L. Jefferson; T. J. Hohman,Journal Translational Psychiatry;,adni_1043
2024,MRI Signature of α-Synuclein Pathology in Asymptomatic Stages and a Memory Clinic Population,L. E. M. Wisse; N. Spotorno; M. Rossi; M. J. Grothe; A. Mammana; P. Tideman; S. Baiardi; O. Strandberg; A. Ticca; D. van Westen; N. Mattsson-Carlgren; S. Palmqvist; E. Stomrud; P. Parchi; O. Hansson,Journal Med Image Anal;,adni_1044
2024,Predicting Cognitive Decline in Amyloid-Positive Patients With Mild Cognitive Impairment or Mild Dementia,P. J. van der Veere; J. Hoogland; L. N. C. Visser; A. C. Van Harten; H. F. Rhodius-Meester; S. A. M. Sikkes; V. Venkatraghavan; F. Barkhof; C. E. Teunissen; E. van de Giessen; J. Berkhof; W. M. Van Der Flier,Journal Neural Networks;,adni_1045
2024,Genetic characterization of the ALFA study: Uncovering genetic profiles in the Alzheimer's continuum,N. Vilor-Tejedor; P. Genius; B. Rodríguez-Fernández; C. Minguillón; I. Sadeghi; A. González-Escalante; M. Crous-Bou; M. Suárez-Calvet; O. Grau-Rivera; A. Brugulat-Serrat; G. Sánchez-Benavides; M. Esteller; K. Fauria; J. L. Molinuevo; A. Navarro; J. D. Gispert,Journal Neuroscience;,adni_1046
2024,Multi-modal imaging genetics data fusion by deep auto-encoder and self-representation network for Alzheimer's disease diagnosis and biomarkers extraction,C.-N. Jiao; Y.-L. Gao; D.-H. Ge; J. Shang; J.-X. Liu,Journal Ann Geriatr Med Res;,adni_1047
2024,Exploiting macro- and micro-structural brain changes for improved Parkinson's disease classification from MRI data,M. Camacho; M. Wilms; H. Almgren; K. Amador; R. Camicioli; Z. Ismail; O. Monchi; N. D. Forkert,Journal Pattern Analysis and Applications;,adni_1048
2024,"Gradient synchronization for multivariate functional data, with application to brain connectivity",Y. Chen; S.-C. Lin; Y. Zhou; O. Carmichael; H.-G. Müller; J.-L. Wang; I. Alzheimer’s Disease Neuroimaging,Journal J Alzheimers Dis;,adni_1049
2024,CD163-Mediated Small-Vessel Injury in Alzheimer's Disease: An Exploration from Neuroimaging to Transcriptomics,Y. Chen; P. Lu; S. Wu; J. Yang; W. Liu; Z. Zhang; Q. Xu,Journal Clinica Chimica Acta;,adni_1050
2024,Low testosterone levels relate to poorer cognitive function in women in an APOE-ε4-dependant manner,M. A. Dratva; S. J. Banks; M. S. Panizzon; D. Galasko; E. E. Sundermann; I. for the Alzheimer’s Disease Neuroimaging,Journal CNS Neuroscience & Therapeutics;,adni_1051
2024,A conditional approach for regression analysis of case K interval-censored failure time data with informative censoring,M. Du; X. Zhao,Journal Comput Biol Med;,adni_1052
2024,The interplay between insomnia symptoms and Alzheimer's Disease across three main brain networks,J. D. Elberse; A. Saberi; R. Ahmadi; M. Changizi; H. Bi; F. Hoffstaedter; B. A. Mander; S. B. Eickhoff; M. Tahmasian,Journal J Prev Alzheimers Dis;,adni_1053
2024,Graph Embedded Intuitionistic Fuzzy Random Vector Functional Link Neural Network for Class Imbalance Learning,M. A. Ganaie; M. Sajid; A. K. Malik; M. Tanveer,Journal Journal of Computer Allied Intelligence (JCAI);,adni_1054
2024,A Deep Learning-Based Ensemble Method for Early Diagnosis of Alzheimer's Disease using MRI Images,S. Fathi; A. Ahmadi; A. Dehnad; M. Almasi-Dooghaee; M. Sadegh,Journal European Archives of Psychiatry and Clinical Neuroscience;,adni_1055
2024,Deep Kronecker network,L. Feng; G. Yang,Journal Front Neuroinform;,adni_1056
2024,Impact of amyloid and tau positivity on longitudinal brain atrophy in cognitively normal individuals,M. Fujishima; Y. Kawasaki; T. Mitsuhashi; H. Matsuda,Journal IEEE Trans Neural Netw Learn Syst;,adni_1057
2024,Atrophy of the cholinergic regions advances from early to late mild cognitive impairment,Y. L. Lai; F. T. Hsu; S. Y. Yeh; Y. T. Kuo; H. H. Lin; Y. C. Lin; L. W. Kuo; C. Y. Chen; H. S. Liu,Journal Neurobiol Aging;,adni_1058
2024,"The relationship between amyloid pathology, cerebral small vessel disease, glymphatic dysfunction, and cognition: a study based on Alzheimer's disease continuum participants",H. Hong; L. Hong; X. Luo; Q. Zeng; K. Li; S. Wang; Y. Jiaerken; R. Zhang; X. Yu; Y. Zhang; C. Lei; Z. Liu; Y. Chen; P. Huang; M. Zhang,Journal Hum Brain Mapp;,adni_1059
2024,A 3D pseudo-continuous arterial spin labeling study of altered cerebral blood flow correlation networks in mild cognitive impairment and Alzheimer's disease,M. Li; T. Zhu; Y. Kang; S. Qi,Journal Front Aging Neurosci;,adni_1060
2024,Alzheimer's disease heterogeneity revealed by neuroanatomical normative modeling,F. Loreto; S. Verdi; S. M. Kia; A. Duvnjak; H. Hakeem; A. Fitzgerald; N. Patel; J. Lilja; Z. Win; R. Perry; A. F. Marquand; J. H. Cole; P. Malhotra,Journal Aging Ment Health;,adni_1061
2024,Transient sensorimotor projections in the developmental song learning period,M. I. M. Louder; M. Kuroda; D. Taniguchi; J. A. Komorowska-Müller; Y. Morohashi; M. Takahashi; M. Sánchez-Valpuesta; K. Wada; Y. Okada; H. Hioki; Y. Yazaki-Sugiyama,Journal Neuroinformatics;,adni_1062
2024,Disease-driven domain generalization for neuroimaging-based assessment of Alzheimer's disease,D. Lteif; S. Sreerama; S. A. Bargal; B. A. Plummer; R. Au; V. B. Kolachalama,Journal Alzheimers Dement;,adni_1063
2024,A hierarchical attention-based multimodal fusion framework for predicting the progression of Alzheimer’s disease,P. Lu; L. Hu; A. Mitelpunkt; S. Bhatnagar; L. Lu; H. Liang,Journal Neuroimage;,adni_1064
2024,Evaluation of cervical spinal cord atrophy using a modified SIENA approach,L. Luchetti; F. Prados; R. Cortese; G. Gentile; M. Calabrese; M. Mortilla; N. De Stefano; M. Battaglini,Journal Eur J Neurosci;,adni_1065
2024,Bayesian Tensor Modeling for Image-based Classification of Alzheimer's Disease,R. Lyu; M. Vannucci; S. Kundu,Journal IEEE Trans Med Imaging;,adni_1066
2024,Classification of Alzheimer's disease: application of a transfer learning deep Q-network method,H. Ma; Y. Wang; Z. Hao; Y. Yu; X. Jia; M. Li; L. Chen,Journal J Pers Med;,adni_1067
2024,"A 3D convolutional neural network to classify subjects as Alzheimer's disease, frontotemporal dementia or healthy controls using brain 18F-FDG PET",A. Rogeau; F. Hives; C. Bordier; H. Lahousse; V. Roca; T. Lebouvier; F. Pasquier; D. Huglo; F. Semah; R. Lopes,Journal Annals of Neurology;,adni_1068
2024,Statin use moderates APOE's and CRP's associations with dementia and is associated with lesser dementia severity in ε4 carriers,D. R. Royall; R. F. Palmer,Journal Neurosci Insights;,adni_1069
2024,Normal cohorts in automated brain atrophy estimation: how many healthy subjects to include?,C. Rubbert; L. Wolf; M. Vach; V. L. Ivan; D. M. Hedderich; C. Gaser; R. Dahnke; J. Caspers,Journal Cognitive Computation;,adni_1070
2024,A Protocol for the Inclusion of Minoritized Persons in Alzheimer Disease Research From the ADNI3 Diversity Taskforce,O. C. Okonkwo; M. Rivera Mindt; M. T. Ashford; C. Conti; J. Strong; R. Raman; M. C. Donohue; R. L. Nosheny; D. Flenniken; M. J. Miller; A. Diaz; A. M. Soto; B. M. Ances; M. R. Beigi; P. M. Doraiswamy; R. Duara; M. R. Farlow; H. T. Grossman; J. E. Mintzer; C. Reist; E. J. Rogalski; M. N. Sabbagh; S. Salloway; L. S. Schneider; R. C. Shah; R. C. Petersen; P. S. Aisen; M. W. Weiner,Journal Translational Psychiatry;,adni_1071
2024,Post-GWAS multiomic functional investigation of the TNIP1 locus in Alzheimer's disease highlights a potential role for GPX3,D. J. Panyard; L. M. Reus; M. Ali; J. Liu; Y. K. Deming; Q. Lu; G. Kollmorgen; M. Carboni; N. Wild; P. J. Visser; L. Bertram; H. Zetterberg; K. Blennow; J. Gobom; D. Western; Y. J. Sung; C. M. Carlsson; S. C. Johnson; S. Asthana; C. Cruchaga; B. M. Tijms; C. D. Engelman; M. P. Snyder,Journal Curr Alzheimer Res;,adni_1072
2024,Bile acid profile associated with CSF and PET biomarkers in Alzheimer's disease,F. Nabizadeh; P. Valizadeh; M. S. Fallahi,Journal Front Neurosci;,adni_1074
2024,Beyond Hypertension: Examining Variable Blood Pressure's Role in Cognition and Brain Structure,C. Morrison; M. D. Oliver; F. Kamal; M. Dadar,Journal Sci Rep;,adni_1075
2024,Regional changes in brain metabolism during the progression of mild cognitive impairment: a longitudinal study based on radiomics,X. Mu; C. Cui; J. Liao; Z. Wu; L. Hu,Journal J Alzheimers Dis;,adni_1076
2024,Effect of Genetic Risk on the Relationship Between rs-fMRI Complexity and Tau and Amyloid PET in Alzheimer's Disease,K. Jann; S. Cen; M. Santos; L. Aksman; D. Wijesinghe; R. Zhang; K. Lynch; J. M. Ringman; D. J. Wang,Journal Biomedical Signal Processing and Control;,adni_1077
2024,Multi-modal global- and local- feature interaction with attention-based mechanism for diagnosis of Alzheimer’s disease,N. Jia; T. Jia; L. Zhao; B. Ma; Z. Zhu,Journal Stat Methods Med Res;,adni_1078
2024,Personalized Computational Causal Modeling of the Alzheimer Disease Biomarker Cascade,J. R. Petrella; J. Jiang; E. Sreeram; S. Dalziel; P. M. Doraiswamy; W. Hao,Journal Heliyon;,adni_1079
2024,Longitudinal associations of apathy and regional tau in mild cognitive impairment and dementia: Findings from the Alzheimer's Disease Neuroimaging Initiative,P. Y. Premnath; J. J. Locascio; K. J. Mimmack; C. Gonzalez; M. J. Properzi; O. Udeogu; P. B. Rosenberg; G. A. Marshall; J. R. Gatchel,Journal J Neurol;,adni_1080
2024,CHRNA5 links chandelier cells to severity of amyloid pathology in aging and Alzheimer’s disease,J. Rybnicek; Y. Chen; M. Milic; E. S. Tio; J. McLaurin; T. J. Hohman; P. L. De Jager; J. A. Schneider; Y. Wang; D. A. Bennett; S. Tripathy; D. Felsky; E. K. Lambe,Journal Alexandria Engineering Journal;,adni_1084
2024,Alzheimer’s disease diagnosis from multi-modal data via feature inductive learning and dual multilevel graph neural network,B. Lei; Y. Li; W. Fu; P. Yang; S. Chen; T. Wang; X. Xiao; T. Niu; Y. Fu; S. Wang; H. Han; J. Qin,Journal J Int Neuropsychol Soc;,adni_1085
