paper_id,pub_year,title,doi,author_part,raw_citation
midus_doi_10_1016_j_intell_2023_101759,2023,Remember this: Age moderation of genetic and environmental contributions to verbal episodic memory from midlife through late adulthood,10.1016/j.intell.2023.101759,"Luczak, S. E., Beam, C. R., Pahlen, S., Lynch, M., Pilgrim, M., Reynolds, C. A., Panizzon, M. S., Catts, V. S., Christensen, K., Finkel, D., Franz, C. E., Kremen, W. S., Lee, T., McGue, M., Nygaard, M., Plassman, B. L., Whitfield, K. E., Pedersen, N. L., ","Luczak, S. E., Beam, C. R., Pahlen, S., Lynch, M., Pilgrim, M., Reynolds, C. A., Panizzon, M. S., Catts, V. S., Christensen, K., Finkel, D., Franz, C. E., Kremen, W. S., Lee, T., McGue, M., Nygaard, M., Plassman, B. L., Whitfield, K. E., Pedersen, N. L., (2023). Remember this: Age moderation of genetic and environmental contributions to verbal episodic memory from midlife through late adulthood. Intelligence, 99, Article 101759."
midus_doi_10_1037_pspa0000327,2023,"The mutual constitution of culture and psyche: The bidirectional relationship between individuals' perceived control and cultural tightness-looseness Journal of Personality and Social Psychology, 124(5), 901-916",10.1037/pspa0000327,"Ma, A., Savani, K., Liu, F., Tai, K., & Kay, A. C. ","Ma, A., Savani, K., Liu, F., Tai, K., & Kay, A. C. (2023). The mutual constitution of culture and psyche: The bidirectional relationship between individuals' perceived control and cultural tightness-looseness Journal of Personality and Social Psychology, 124(5), 901-916."
midus_doi_10_1007_s10902_022_00599_y,2023,"Earnings, intersectional earnings inequality, disappointment in one's life achievements and life (dis)satisfaction",10.1007/s10902-022-00599-y,"Magee, W. ","Magee, W. (2023). Earnings, intersectional earnings inequality, disappointment in one's life achievements and life (dis)satisfaction. Journal of Happiness Studies, 24(1), 373-396."
midus_doi_10_1016_j_ijintrel_2023_101805,2023,Discrimination and cognitive failures in Singapore and the US: An investigation of between- and within-persons associations through multilevel modelling,10.1016/j.ijintrel.2023.101805,"Majeed, N. M., Kasturiratna, K. T. A. S., Lua, V. Y. Q., Li, M. Y., & Hartanto, A. ","Majeed, N. M., Kasturiratna, K. T. A. S., Lua, V. Y. Q., Li, M. Y., & Hartanto, A. (2023). Discrimination and cognitive failures in Singapore and the US: An investigation of between- and within-persons associations through multilevel modelling. International Journal of Intercultural Relations, 94, Article 101805."
midus_doi_10_1017_thg_2023_44,2023,Genetic and familial influences on self-perception in early childhood and self-esteem in adulthood: A cross-sectional analysis,10.1017/thg.2023.44,"Marshall, R. L., DiLalla, L. F., Harbke, C. R., & Pali, E. C. ","Marshall, R. L., DiLalla, L. F., Harbke, C. R., & Pali, E. C. (2023). Genetic and familial influences on self-perception in early childhood and self-esteem in adulthood: A cross-sectional analysis. Twin Research and Human Genetics, 26, 339-352."
midus_doi_10_2486_indhealth_2021_0233,2023,Increased job strain and cardiovascular disease mortality: A prospective cohort study in US workers,10.2486/indhealth.2021-0233,"Matthews, T. A., Chen, L., & Li, J. ","Matthews, T. A., Chen, L., & Li, J. (2023). Increased job strain and cardiovascular disease mortality: A prospective cohort study in US workers. Industrial Health, 61(4), 250-259."
midus_doi_10_1016_j_psyneuen_2023_106117,2023,"Towards a consensus definition of allostatic load: A multi-cohort, multi-system, multi-biomarker individual participant data (IPD) meta-analysis",10.1016/j.psyneuen.2023.106117,"McCrory, C., McLoughlin, S., Layte, R., NiCheallaigh, C., O'Halloran, A. M., Barros, H., Berkman, L. F., Bochud, M., M. Crimmins, E., T. Farrell, M., Fraga, S., Grundy, E., Kelly-Irving, M., Petrovic, D., Seeman, T., Stringhini, S., Vollenveider, P., & Ke ","McCrory, C., McLoughlin, S., Layte, R., NiCheallaigh, C., O'Halloran, A. M., Barros, H., Berkman, L. F., Bochud, M., M. Crimmins, E., T. Farrell, M., Fraga, S., Grundy, E., Kelly-Irving, M., Petrovic, D., Seeman, T., Stringhini, S., Vollenveider, P., & Ke (2023). Towards a consensus definition of allostatic load: A multi-cohort, multi-system, multi-biomarker individual participant data (IPD) meta-analysis. Psychoneuroendocrinology, 153, Article 106117."
midus_doi_10_1093_emph_eoac039,2023,Sound reasons for unsound sleep: Comparative support for the sentinel hypothesis in industrial and nonindustrial groups,10.1093/emph/eoac039,"McKinnon, L., Shattuck, E. C., & Samson, D. R. ","McKinnon, L., Shattuck, E. C., & Samson, D. R. (2023). Sound reasons for unsound sleep: Comparative support for the sentinel hypothesis in industrial and nonindustrial groups. Evolution, Medicine, and Public Health, 11(1), 53-66."
midus_doi_10_1080_13607863_2023_2165623,2023,Sense of control and likelihood of prescription drug misuse 10-years later among middle-aged and older adults,10.1080/13607863.2023.2165623,"Miller, S. E., Hong, J. H., & Almeida, D. M. ","Miller, S. E., Hong, J. H., & Almeida, D. M. (2023). Sense of control and likelihood of prescription drug misuse 10-years later among middle-aged and older adults. Aging and Mental Health, 27(10), 2070-2077."
midus_doi_10_1177_0192513x211064877,2023,Familial predictors of alcohol and drug use-related problems among middle-aged and older adults,10.1177/0192513x211064877,"Miller, S. E., Maggs, J. L., Eiden, R. D., & Almeida, D. M. ","Miller, S. E., Maggs, J. L., Eiden, R. D., & Almeida, D. M. (2023). Familial predictors of alcohol and drug use-related problems among middle-aged and older adults. Journal of Family Issues, 44(7), 1838-1858."
midus_doi_10_1111_dar_13721,2023,Within-person associations between alcohol use and memory lapses among middle-aged and older adults,10.1111/dar.13721,"Miller, S. E., Mogle, J. A., Linden-Carmichael, A. N., & Almeida, D. M. ","Miller, S. E., Mogle, J. A., Linden-Carmichael, A. N., & Almeida, D. M. (2023). Within-person associations between alcohol use and memory lapses among middle-aged and older adults. Drug and Alcohol Review, 42(7), 1754-1763."
midus_doi_10_1080_13607863_2022_2084715,2023,Spousal loss and cognitive function: The importance of gender and multiple dimensions of marital quality,10.1080/13607863.2022.2084715,"Min, J., & Song, J. ","Min, J., & Song, J. (2023). Spousal loss and cognitive function: The importance of gender and multiple dimensions of marital quality. Aging and Mental Health, 27(4), 755-764."
midus_doi_10_1186_s12877_023_04363_6,2023,Individual differences in frequency and impact of daily memory lapses: Results from a national lifespan sample,10.1186/s12877-023-04363-6,"Mogle, J., Turner, J. R., Bhargava, S., Stawski, R. S., Almeida, D. M., & Hill, N. L. ","Mogle, J., Turner, J. R., Bhargava, S., Stawski, R. S., Almeida, D. M., & Hill, N. L. (2023). Individual differences in frequency and impact of daily memory lapses: Results from a national lifespan sample. BMC Geriatrics, 23(1), Article 670."
midus_doi_10_1080_03623319_2020_1756175,2023,"Overnight work-travel, work-to-family conflict, and psychological distress",10.1080/03623319.2020.1756175,"Montazer, S., Brumley, K. M., & Maguire, K. ","Montazer, S., Brumley, K. M., & Maguire, K. (2023). Overnight work-travel, work-to-family conflict, and psychological distress. Social Science Journal, 60(4), 771-786."
midus_doi_10_1016_j_bbi_2023_06_022,2023,Incorporating causal inference perspectives into psychoneuroimmunology: A simulation study highlighting concerns about controlling for adiposity in immunopsychiatry,10.1016/j.bbi.2023.06.022,"Moriarity, D. P., Mengelkoch, S., & Slavich, G. M. ","Moriarity, D. P., Mengelkoch, S., & Slavich, G. M. (2023). Incorporating causal inference perspectives into psychoneuroimmunology: A simulation study highlighting concerns about controlling for adiposity in immunopsychiatry. Brain, Behavior, and Immunity, 113, 259-266."
midus_doi_10_1111_jftr_12520,2023,Defining and measuring singlehood in family studies,10.1111/jftr.12520,"Mortelmans, D., Claessens, E., & Thielemans, G. ","Mortelmans, D., Claessens, E., & Thielemans, G. (2023). Defining and measuring singlehood in family studies. Journal of Family Theory & Review, 15(3), 485-505."
midus_doi_10_1016_j_biopsycho_2023_108548,2023,Physical activity and cortisol regulation: A meta-analysis,10.1016/j.biopsycho.2023.108548,"Moyers, S. A., & Hagger, M. S. ","Moyers, S. A., & Hagger, M. S. (2023). Physical activity and cortisol regulation: A meta-analysis. Biological Psychology, 179, Article 108548."
midus_doi_10_1007_s42761_023_00209_x,2023,Daily affective dynamics in major depressive disorder: The role of daily stressors and positive events,10.1007/s42761-023-00209-x,"Mukherjee, D., Lee, S. A., & Almeida, D. ","Mukherjee, D., Lee, S. A., & Almeida, D. (2023). Daily affective dynamics in major depressive disorder: The role of daily stressors and positive events. Affective Science, 4, 757-769."
midus_doi_10_1111_jrh_12734,2023,The charm of country life? Impact of rural childhood residence on physical and mental health in later life,10.1111/jrh.12734,"Nadorff, D. K., Duck, A., Lim, C. S., & Fastring, D. ","Nadorff, D. K., Duck, A., Lim, C. S., & Fastring, D. (2023). The charm of country life? Impact of rural childhood residence on physical and mental health in later life. Journal of Rural Health, 39(4), 853-859."
midus_doi_10_1177_21568693231161108,2023,Work stressors and the buffering functions of the sense of control in the United States and Japan: A test of the diminished buffering hypothesis,10.1177/21568693231161108,"Narisada, A. ","Narisada, A. (2023). Work stressors and the buffering functions of the sense of control in the United States and Japan: A test of the diminished buffering hypothesis. Society and Mental Health, 13(2), 131-150."
midus_doi_10_1016_j_paid_2023_112140,2023,Personality profiles and health behaviors among sexual minority middle-aged and older adults: Identifying resilience through latent profile analysis,10.1016/j.paid.2023.112140,"Nelson, C. L. ","Nelson, C. L. (2023). Personality profiles and health behaviors among sexual minority middle-aged and older adults: Identifying resilience through latent profile analysis. Personality and Individual Differences, 206, Article 112140."
midus_doi_10_1016_j_sleh_2022_09_002,2023,Goldilocks at work: Just the right amount of job demands may be needed for your sleep health,10.1016/j.sleh.2022.09.002,"Nelson, M. E., Lee, S., Allen, T. D., Buxton, O. M., Almeida, D. M., & Andel, R. ","Nelson, M. E., Lee, S., Allen, T. D., Buxton, O. M., Almeida, D. M., & Andel, R. (2023). Goldilocks at work: Just the right amount of job demands may be needed for your sleep health. Sleep Health, 9(1), 40-48."
midus_doi_10_1093_sleep_zsad013,2023,The role of sleep and Heart rate variability in metabolic syndrome: Evidence from the Midlife in the United States (MIDUS II) study,10.1093/sleep/zsad013,"Nevels, T. L., Wirth, M. D., Ginsberg, J. P., McLain, A. C., & Burch, J. B. ","Nevels, T. L., Wirth, M. D., Ginsberg, J. P., McLain, A. C., & Burch, J. B. (2023). The role of sleep and Heart rate variability in metabolic syndrome: Evidence from the Midlife in the United States (MIDUS II) study. Sleep, 46(5), Article zsad013."
midus_doi_10_1007_s11357_022_00594_4,2023,"Retrospective reports of socioeconomic disadvantage in childhood and mortality risk: Are associations consistent across measures and sex? GeroScience, 45, 105-118",10.1007/s11357-022-00594-4,"Ng, A. E., Turpin, R., Connor, E. M., & Slopen, N. ","Ng, A. E., Turpin, R., Connor, E. M., & Slopen, N. (2023). Retrospective reports of socioeconomic disadvantage in childhood and mortality risk: Are associations consistent across measures and sex? GeroScience, 45, 105-118."
midus_doi_10_1037_emo0001096,2023,Executive functions predict the trajectories of rumination in middle-aged and older adults: A latent growth curve analysis,10.1037/emo0001096,"Ng, G., Ng, W. Q., & Yang, H. ","Ng, G., Ng, W. Q., & Yang, H. (2023). Executive functions predict the trajectories of rumination in middle-aged and older adults: A latent growth curve analysis. Emotion, 23(3), 776-786."
midus_doi_10_1080_0361073X_2022_2132073,2023,Sense of control mediates the relation between discrimination and executive functions in middle-aged and older adults: A structural equation modeling approach,10.1080/0361073X.2022.2132073,"Ng, W. Q., Ng, G. R., & Yang, H. ","Ng, W. Q., Ng, G. R., & Yang, H. (2023). Sense of control mediates the relation between discrimination and executive functions in middle-aged and older adults: A structural equation modeling approach. Experimental Aging Research, 49(5), 501-515."
midus_doi_10_1177_10422587221126486,2023,Self-employment and eudaimonic well-being: The mediating role of problem- and emotion-focused coping,10.1177/10422587221126486,"Nikolaev, B. N., Lerman, M. P., Boudreaux, C. J., & Mueller, B. A. ","Nikolaev, B. N., Lerman, M. P., Boudreaux, C. J., & Mueller, B. A. (2023). Self-employment and eudaimonic well-being: The mediating role of problem- and emotion-focused coping. Entrepreneurship: Theory and Practice, 47(6), 2121-2154."
midus_doi_10_1186_s12891_023_06370_5,2023,Associations between blood antioxidant levels and femoral neck strength,10.1186/s12891-023-06370-5,"Niu, P., Liu, Y., Zhang, Y., & Li, L. ","Niu, P., Liu, Y., Zhang, Y., & Li, L. (2023). Associations between blood antioxidant levels and femoral neck strength. BMC Musculoskeletal Disorders, 24(1), 1-9."
midus_doi_10_1016_j_bbih_2023_100611,2023,"Sex differences in childhood maltreatment, inflammation, and adulthood depression: A network analysis",10.1016/j.bbih.2023.100611,"O'Shields, J. D., Graves, B. D., & Mowbray, O. P. ","O'Shields, J. D., Graves, B. D., & Mowbray, O. P. (2023). Sex differences in childhood maltreatment, inflammation, and adulthood depression: A network analysis. Brain, Behavior, & Immunity - Health, 29, Article 100611."
