paper_id,publication_id,title,pub_year,doi,author_source,author_list,n_authors
edshare_doi_10_1177_002246698602000112,publication-VIADBQFZ,Educational and Occupational Outcomes of Hispanic Learning-Disabled High School Students,1986,10.1177/002246698602000112,listing,Cardoza D|Rueda R,2
edshare_doi_10_1177_003804070507800402,publication-6B2IYN2T,Assessing the “Mismatch” Hypothesis: Differences in College Graduation Rates by Institutional Selectivity,2005,10.1177/003804070507800402,listing,Alon S|Tienda M,2
edshare_doi_10_1177_0044118x90021003005,publication-V6LQK42G,"High School Athletic Participation as Related to College Attendance among Black, Hispanic, and White Males: A Research Note",1990,10.1177/0044118x90021003005,listing,Snyder EE|Spreitzer E,2
edshare_doi_10_1177_0044118x92023004006,publication-YHFMSBNU,Social Psychological Concomitants of Adolescents' Role Identities as Scholars and Athletes,1992,10.1177/0044118x92023004006,listing,Snyder EE|Spreitzer E,2
edshare_doi_10_1177_0044118x92024001003,publication-Y2KW4F2H,Environmental Influences on Adolescent Educational Aspirations: A Logistic Transform Model,1992,10.1177/0044118x92024001003,listing,Wilson PM|Wilson JR,2
edshare_doi_10_1177_0091026017696397,publication-CRA8DMQK,Attraction-Selection and Socialization of Work Values: Evidence From Longitudinal Survey,2017,10.1177/0091026017696397,listing,Choi Y|Chung IH,2
edshare_doi_10_1177_0091552110395575,publication-56ILMPIQ,The Benefits of Attending Community College: A Review of the Evidence,2011,10.1177/0091552110395575,listing,Belfield CR|Bailey T,2
edshare_doi_10_1177_009155218000700303,publication-ZTINIZ7J,How Do Two Year Colleges Serve Recent High School Graduates?,1980,10.1177/009155218000700303,listing,Clowes DA|Levin BH,2
edshare_doi_10_1177_016146811011200405,publication-5VXSYJ4Q,Increasing Racial Isolation and Test Score Gaps in Mathematics: A 30-Year Perspective,2010,10.1177/016146811011200405,listing,Berends M|Peñaloza R,2
edshare_doi_10_1177_019251391012004004,publication-NE776Y3H,Gender of Children and Receipt of Assistance From Absent Fathers,1991,10.1177/019251391012004004,listing,Paasch KM|Teachman JD,2
edshare_doi_10_1177_019251394015004004,publication-3PKVAKEC,The Association Between Grandparental Coresidence and Adolescent Childbearing,1994,10.1177/019251394015004004,listing,Astone NM|Washington ML,2
edshare_doi_10_1177_074171369604600202,publication-7DCC2KVQ,A Longitudinal Study of Adult Life Experiences and Developmental Outcomes,1996,10.1177/074171369604600202,listing,Merriam SB|Yang B,2
edshare_doi_10_1177_089124249100500205,publication-5ZF6G7EL,"The Impact of Credentials, Skill Levels, Worker Training, and Motivation on Employment Outcomes",1991,10.1177/089124249100500205,listing,Wolman H|Lichtman C,2
edshare_doi_10_1207_s15326977ea0303_2,publication-J9GACYMF,Reporting Minority Students' Test Scores: How Well Can the National Assessment of Educational Progress Account for Differences in Social Context?,1995,10.1207/s15326977ea0303_2,listing,Berends M|Koretz DM,2
edshare_doi_10_1257_002205102762203585,publication-6XMR7KPE,Identity and Schooling: Some Lessons for the Economics of Education,2002,10.1257/002205102762203585,listing,Akerlof GA|Kranton RE,2
edshare_doi_10_1257_aer_91_2_130,publication-MSYYE7US,The Effect of Child-Support Policies on Visitations and Transfers,2001,10.1257/aer.91.2.130,listing,Del Boca D|Ribero R,2
edshare_doi_10_1300_j087v17n01_07,publication-Y7ZC7ASC,The Impact of Female-Headed Single Parent Families on Academic Achievement,1992,10.1300/j087v17n01_07,listing,Watts DS|Watts KM,2
edshare_doi_10_1353_dem_2003_0034,publication-2E4KGD7D,The Academic Trajectories of Immigrant Youths: Analysis Within and Across Cohorts,2003,10.1353/dem.2003.0034,listing,Glick JE|White MJ,2
edshare_doi_10_1353_eca_2016_0017,publication-3BTAZRHA,"Income Inequality, Social Mobility, and the Decision to Drop Out of High School",2016,10.1353/eca.2016.0017,listing,Kearney MS|Levine PB,2
edshare_doi_10_1353_rhe_0_0004,publication-C6YSMY42,Socioeconomic Stratification of Community College Transfer Access in the 1980s and 1990s: Evidence from HS&B and NELS,2008,10.1353/rhe.0.0004,listing,Dowd AC|Melguizo T,2
edshare_doi_10_15288_jsa_1991_52_5,publication-NU3VPKHK,Factors Associated with Alcohol Use in Later Adolescence,1991,10.15288/jsa.1991.52.5,listing,Martin MJ|Pritchard ME,2
edshare_doi_10_2202_1558_3708_1271,publication-C8XMLRBY,Bayesian Modeling of School Effects Using Hierarchical Models with Smoothing Priors,2005,10.2202/1558-3708.1271,listing,Li M|Tobias J,2
edshare_doi_10_2307_1165032,publication-MR9JABPH,Public/Catholic Differences in the High School and Beyond Data: A Multigroup Structural Equation Modeling Approach to Testing Mean Differences,1990,10.2307/1165032,listing,Marsh HW|Grayson D,2
edshare_doi_10_2307_145864,publication-YYD9XLS8,"Employment While in College, Academic Achievement, and Postcollege Outcomes",1987,10.2307/145864,listing,Ehrenberg RG|Sherman DR,2
edshare_doi_10_2307_145880,publication-9JKFTBRU,"Job Preferences, College Major, and the Gender Gap in Earnings",1984,10.2307/145880,listing,Daymont TN|Andrisani PJ,2
edshare_doi_10_2307_146120,publication-UDP3A9JU,Changes in College Skills and the Rise in the College Wage Premium,1995,10.2307/146120,listing,Grogger JT|Eide ER,2
edshare_doi_10_2307_146197,publication-IVCKW4SU,"Comment on W. Norton Grubb: ""The Varied Economic Returns to Postsecondary Education: New Evidence from the Class of 1972""",1995,10.2307/146197,listing,Kane TJ|Rouse CE,2
edshare_doi_10_2307_146345,publication-QL462SZ8,Factors Affecting the Transmission of Earnings Across Generations: A Quantile Regression Approach,1999,10.2307/146345,listing,Eide ER|Showalter ME,2
edshare_doi_10_2307_146351,publication-HRHQNS9B,Vocational Education in Israel: Wage Effects of the VocEd-Occupation Match,1999,10.2307/146351,listing,Neuman S|Ziderman A,2
edshare_doi_10_2307_146441,publication-SCTNXDYY,"Effects of Monotone and Nonmonotone Attrition on Parameter Estimates in Regression Models with Educational Data: Demographic Effects on Achievement, Aspirations, and Attitudes",1998,10.2307/146441,listing,Burkam DT|Lee VE,2
edshare_doi_10_2307_1924709,publication-BUGLBMA6,Sex Differences in Occupational Selection: The Case of College Majors,1984,10.2307/1924709,listing,Blakemore AE|Low SA,2
edshare_doi_10_2307_1961750,publication-YCF9DUEY,"Politics, Markets, and the Organization of Schools",1988,10.2307/1961750,listing,Chubb JE|Moe TM,2
edshare_doi_10_2307_1972963,publication-DJBY4JZ4,Cohabitation: A Precursor to Marriage or an Alternative to Being Single?,1990,10.2307/1972963,listing,Rindfuss RR|VandenHeuvel A,2
edshare_doi_10_2307_1981701,publication-7YPNY9N7,Student Interest and Persistence in Science: Changes in the Educational Pipeline in the Last Decade,1988,10.2307/1981701,listing,Hilton TL|Lee VE,2
edshare_doi_10_2307_1982266,publication-7HBWNHA3,Early Careers of Undergraduate Humanities Majors,1989,10.2307/1982266,listing,Sharp LM|Weidman JC,2
edshare_doi_10_2307_2061260,publication-RBKMTLNC,"Pathways to Independent Living in Early Adulthood: Marriage, Semiautonomy, and Premarital Residential Independence",1989,10.2307/2061260,listing,Goldscheider FK|DaVanzo J,2
edshare_doi_10_2307_2061791,publication-5SI4LNGB,"Family Structure, Residential Mobility, and School Dropout: A Research Note",1994,10.2307/2061791,listing,Astone NM|McLanahan SS,2
edshare_doi_10_2307_20832136,publication-YX2WJSN8,Individual Agency and the Life Course: Do Low-SES Students Get Less Long-term Payoff for Their School Efforts?,2001,10.2307/20832136,listing,Deluca S|Rosenbaum JE,2
edshare_doi_10_2307_2095299,publication-WA3TSQKN,Parenthood and the Attitudes of Young Adults,1987,10.2307/2095299,listing,Morgan SP|Waite LJ,2
edshare_doi_10_2307_2095455,publication-ZIF6KFSY,Moving Out and Marriage: What Do Young Adults Expect?,1987,10.2307/2095455,listing,Goldscheider C|Goldscheider FK,2
edshare_doi_10_2307_2095662,publication-PGGEDW3G,Interracial Friendship Choices in Secondary Schools,1989,10.2307/2095662,listing,Hallinan MT|Williams RA,2
edshare_doi_10_2307_2095906,publication-QC77LYK3,The Educational Benefits of Being Spaced Out: Sibship Density and Educational Progress,1993,10.2307/2095906,listing,Powell B|Steelman LC,2
edshare_doi_10_2307_2096106,publication-IDWZC555,"Family Structure, Parental Practices and High School Completion",1991,10.2307/2096106,listing,Astone NM|McLanahan SS,2
edshare_doi_10_2307_2112241,publication-NMMFLVXS,School Racial Composition and Black College Attendance and Achievement Test Performance,1978,10.2307/2112241,listing,Crain RL|Mahard RE,2
edshare_doi_10_2307_2112251,publication-XXE7HWJB,School Sector and Cognitive Performance - When is a Little a Little?,1985,10.2307/2112251,listing,Alexander KL|Pallas AM,2
edshare_doi_10_2307_2112290,publication-N729NHBI,The Cognitive Tests for High School and Beyond: An Assessment,1982,10.2307/2112290,listing,Heyns B|Hilton TL,2
edshare_doi_10_2307_2112291,publication-LAWDBAAC,"The Causal Analysis of Cognitive Outcomes in the Coleman, Hoffer and Kilgore Report",1982,10.2307/2112291,listing,Goldberger AS|Cain GG,2
edshare_doi_10_2307_2112294,publication-N2NTVLEA,Public and Private Schools: Evidence on Tuition Tax Credits,1982,10.2307/2112294,listing,Catterall JS|Levin HM,2
edshare_doi_10_2307_2112336,publication-9UZMK5WL,Mother's Employment and Children's Achievement: A Critique,1986,10.2307/2112336,listing,Heyns B|Catsambis S,2
edshare_doi_10_2307_2112533,publication-2QVCEM7P,High School Contextual Effects for Black and White Students: A Research Note,1980,10.2307/2112533,listing,Thornton CH|Eckland BK,2
edshare_doi_10_2307_2112546,publication-VDB7ING5,Private Schools and Public Policy: New Evidence on Cognitive Achievement in Public and Private Schools,1983,10.2307/2112546,listing,Alexander KL|Pallas AM,2
edshare_doi_10_2307_2112551,publication-FIRBYHY4,Public and Private Schools Revisited,1983,10.2307/2112551,listing,Cain GG|Goldberger AS,2
edshare_doi_10_2307_2112552,publication-2AUSMNFQ,"Response to Taeuber-James, Cain-Goldberger and Morgan",1983,10.2307/2112552,listing,Coleman JS|Hoffer T,2
edshare_doi_10_2307_2112633,publication-PBILFD9F,The College Channel: Private and Public Schools Reconsidered,1984,10.2307/2112633,listing,Falsey B|Heyns B,2
edshare_doi_10_2307_2112684,publication-XIV3HN9X,Secondary Vocational Education and the Transition from School to Work,1995,10.2307/2112684,listing,Arum R|Shavit Y,2
edshare_doi_10_2307_2112731,publication-553BVK4M,The Service Ethic and Teaching,1996,10.2307/2112731,listing,Miech RA|Elder GH,2
edshare_doi_10_2307_2112754,publication-8QS3KRAP,Doing the Right Thing: Race and Parental Locus of Responsibility for Funding College,1993,10.2307/2112754,listing,Steelman LC|Powell B,2
edshare_doi_10_2307_2112785,publication-LYNTWP6P,The Organizational Context of Learning: Framework for Understanding the Acquisition of Knowledge,1993,10.2307/2112785,listing,Kilgore SB|Pendleton WW,2
edshare_doi_10_2307_2112836,publication-CSW77KUI,Students' Characteristics that Facilitate the Transfer from Two-Year to Four-Year Colleges,1990,10.2307/2112836,listing,Lee VE|Frank KA,2
edshare_doi_10_2307_2112858,publication-29Q4WKWH,Students' Characteristics and the Peer-Influence Process,1990,10.2307/2112858,listing,Hallinan MT|Williams RA,2
edshare_doi_10_2307_2112880,publication-U8Q6RRZM,Do School Achievements Affect the Early Jobs of High School Graduates in the United States and Japan?,1991,10.2307/2112880,listing,Rosenbaum JE|Kariya T,2
edshare_doi_10_2307_2117758,publication-AY6ZIXKI,Acquiring Capital for College: The Constraints of Family Configuration,1989,10.2307/2117758,listing,Steelman LC|Powell B,2
edshare_doi_10_2307_2522294,publication-JVW8J94M,The Relation between Vocational Training in High School and Economic Outcomes,1982,10.2307/2522294,listing,Gustman AL|Steinmeier TL,2
edshare_doi_10_2307_2578942,publication-JSU6TN4J,Semiautonomy and Leaving Home in Early Adulthood,1986,10.2307/2578942,listing,Goldscheider FK|Davanzo J,2
edshare_doi_10_2307_2579614,publication-GXMV3S3U,Cohabitation and Marital Stability in the United States,1990,10.2307/2579614,listing,Teachman JD|Polonko KA,2
edshare_doi_10_2307_2580455,publication-EWENFNLB,Feeling the Pinch: Child Spacing and Constraints on Parental Economic Investments in Children,1995,10.2307/2580455,listing,Powell B|Steelman LC,2
edshare_doi_10_2307_2649172,publication-G99M5TPR,Getting to the Ivy League: How Family Composition Affects College Choice,1999,10.2307/2649172,listing,Lillard D|Gerner J,2
edshare_doi_10_2307_2657424,publication-H4ARC94X,Living in Single-parent Households: An Investigation of the Same-sex Hypothesis,1997,10.2307/2657424,listing,Powell B|Downey DB,2
edshare_doi_10_2307_2673179,publication-PJDHQQBR,Changes in the Black-White Gap in Achievement Test Scores,1999,10.2307/2673179,listing,Hedges LV|Nowell A,2
edshare_doi_10_2307_2673243,publication-HPMUTCJR,"Women, Sports, and Science: Do Female Athletes Have an Advantage?",1998,10.2307/2673243,listing,Hanson SL|Kraus RS,2
edshare_doi_10_2307_2673246,publication-2N3NCB8E,Hidden Capital: Vocational Credentials and Attainment in the United States,1998,10.2307/2673246,listing,Kerckhoff AC|Bell L,2
edshare_doi_10_2307_2673266,publication-F48M5HD7,Social Positions in Schooling,1997,10.2307/2673266,listing,Friedkin NE|Thomas SL,2
edshare_doi_10_2307_270959,publication-QSLTNVYH,Linear Systems Analysis: Macrolevel Analysis with Microlevel Data,1989,10.2307/270959,listing,Coleman JS|Hao L,2
edshare_doi_10_2307_2787054,publication-BX8KK5Y5,Tracking and Students' Friendships,1998,10.2307/2787054,listing,Kubitschek WN|Hallinan MT,2
edshare_doi_10_2307_2943794,publication-4T5IUQKF,Women Science Majors: What Makes a Difference in Persistence after Graduation?,1995,10.2307/2943794,listing,Rayman P|Brett B,2
edshare_doi_10_2307_2943807,publication-FEWYAB8W,"Occupational Outcomes for Students Earning Two-Year College Degrees: Income, Status, and Equity",1996,10.2307/2943807,listing,Lin Y|Vogt WP,2
edshare_doi_10_2307_2943924,publication-QUWW324Y,Two-Year College Attendance and Socioeconomic Attainment: Some Additional Evidence,1994,10.2307/2943924,listing,Whitaker DG|Pascarella ET,2
edshare_doi_10_2307_2946645,publication-7RMQZMGB,Finishing High School and Starting College: Do Catholic Schools Make a Difference?,1995,10.2307/2946645,listing,Evans WN|Schwab RM,2
edshare_doi_10_2307_3033763,publication-PZ3DX8Q3,The Motivational Relevance of Educational Plans: Questioning the Conventional Wisdom,1979,10.2307/3033763,listing,Alexander KL|Cook MA,2
edshare_doi_10_2307_3090282,publication-FFAZK5HT,"Sociodemographic Diversity, Correlated Achievement, and De Facto Tracking",2002,10.2307/3090282,listing,Lucas SR|Berends M,2
edshare_doi_10_2307_352371,publication-ACIMPY73,Family Structure and Conflict: Nest-leaving Expectations of Young Adults and Their Parents,1989,10.2307/352371,listing,Goldscheider FK|Goldscheider C,2
edshare_doi_10_2307_352767,publication-UGCUI66H,Whose Nest? A Two-Generational View of Leaving Home During the 1980s,1993,10.2307/352767,listing,Goldscheider FK|Goldscheider C,2
edshare_doi_10_2307_352845,publication-LN6SAT56,Negotiating Divorce Outcomes: Can We Identify Patterns in Divorce Settlements?,1990,10.2307/352845,listing,Teachman JD|Polonko K,2
edshare_doi_10_2307_352856,publication-ZWK588N8,Marital Noncohabitation: Separation Does Not Make the Heart Grow Fonder,1990,10.2307/352856,listing,Rindfuss RR|Stephen EH,2
edshare_doi_10_2307_352915,publication-4GFNQ5TN,The Intergenerational Flow of Income: Family Structure and the Status of Black Americans,1991,10.2307/352915,listing,Goldscheider FK|Goldscheider C,2
edshare_doi_10_2307_353239,publication-28ND93XY,Determinants of Responsibility for Child Care Arrangements among Dual-Earner Couples,1992,10.2307/353239,listing,Peterson RR|Gerson K,2
edshare_doi_10_2307_353539,publication-2HERTWUB,The Family and Educational Aspirations,1998,10.2307/353539,listing,Teachman JD|Paasch K,2
edshare_doi_10_2307_748426,publication-U66W7AY6,Sex Differences in a Causal Model of Mathematics Achievement,1984,10.2307/748426,listing,Ethington CA|Wolfle LM,2
edshare_doi_10_2307_976675,publication-EMVT65F4,"Politics, Bureaucrats, and Schools",1994,10.2307/976675,listing,Smith KB|Meier KJ,2
edshare_doi_10_3102_00028312015003361,publication-8HTMX2KK,Variables Involved in Withdrawal During the First Two Years of College: Preliminary Findings from the National Longitudinal Study of the High School Class of 1972,1978,10.3102/00028312015003361,listing,Peng SS|Fetters WB,2
edshare_doi_10_3102_00028312016003257,publication-JJBAVFDQ,Family Configuration and Mental Ability: Two Theories Contrasted with U.S. Data,1979,10.3102/00028312016003257,listing,Page EB|Grandon GM,2
edshare_doi_10_3102_00028312016003285,publication-JV9VNIVM,Women Who Enter Male-dominated Fields of Study in Higher Education,1979,10.3102/00028312016003285,listing,Peng SS|Jaffe J,2
edshare_doi_10_3102_00028312021001181,publication-Y9KADPAK,Recruitment to School Teaching: The Relationship Between High School Plans and Early Adult Attainments,1984,10.3102/00028312021001181,listing,Lyson TA|Falk WW,2
edshare_doi_10_3102_00028312022003337,publication-3LWNG6SB,Do Catholic High Schools Improve Minority Student Achievement?,1985,10.3102/00028312022003337,listing,Keith TZ|Page EB,2
